KEY_CODE,lon,lat,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
53490060,140.012836480502,40.3761669538824,0.569675731658936,0.596586799621582,0.558516651391983,0.555591142177582,0.536468482017517,0.536468482017517,0.49189937710762,0.339971017837524,0.339971017837524,0.339971017837524,0.339971017837524,0.339971017837524,0.56400141119957,0.56400141119957,0.541666406393051,0.535816687345505,0.505033642053604,0.470189464092255,0.485770487785339,0.474222880601883,0.478503733873367,0.482518088817596,0.494062292575836
53490070,140.015131584484,40.3746576276011,0.563007092475891,0.59463062286377,0.550940471887588,0.547932463884354,0.528564476966858,0.528564476966858,0.491299140453339,0.31747539639473,0.31747539639473,0.31747539639473,0.31747539639473,0.31747539639473,0.554057836532593,0.554057836532593,0.531276839971542,0.526373666524887,0.496862977743149,0.460896295309067,0.479303336143494,0.469662421941757,0.476057726144791,0.47977831363678,0.493484622240066
53490100,140.015889527218,40.3675714929825,0.562495905160904,0.581309044361115,0.54459320306778,0.544461560249329,0.518126517534256,0.518126517534256,0.486695027351379,0.372908651828766,0.372908651828766,0.372908651828766,0.372908651828766,0.372908651828766,0.590335112810135,0.590335112810135,0.572987014055252,0.570409977436066,0.533659887313843,0.497086209058762,0.512122178077698,0.499320077896118,0.502687549591064,0.501586627960205,0.512776702642441
53490080,140.016391506837,40.3723542793834,0.561549490690231,0.59156928062439,0.546424376964569,0.547194331884384,0.524697095155716,0.524697095155716,0.492866200208664,0.319917333126068,0.319917333126068,0.319917333126068,0.319917333126068,0.319917333126068,0.568600684404373,0.568600684404373,0.543512499332428,0.540313839912415,0.508529418706894,0.469757270812988,0.487791341543198,0.479469013214111,0.487045472860336,0.490208506584168,0.505919486284256
53490110,140.019267672341,40.3645371754599,0.564466941356659,0.583238089084625,0.540691131353378,0.54783987402916,0.531819808483124,0.531819808483124,0.473818153142929,0.367960286140442,0.367960286140442,0.367960286140442,0.367960286140442,0.367960286140442,0.569860810041428,0.569860810041428,0.54578617811203,0.544390243291855,0.503698348999023,0.478415232896805,0.498956418037414,0.491009157896042,0.498848539590836,0.494680893421173,0.508780777454376
53490090,140.02027903861,40.3698740352189,0.566476583480835,0.601410269737244,0.538514584302902,0.557050216197968,0.543443524837494,0.543443524837494,0.497952210903168,0.293183335661888,0.293183335661888,0.293183335661888,0.293183335661888,0.293183335661888,0.531403404474258,0.531403404474258,0.501937335729599,0.501838004589081,0.466480600833893,0.445536762475967,0.467313623428345,0.462149554491043,0.473182660341263,0.475930917263031,0.49187296628952
53490120,140.023336679861,40.3603728087846,0.556052005290985,0.583411908149719,0.534038424491882,0.541745281219482,0.559030205011368,0.559030205011368,0.442329514026642,0.365167939662933,0.365167939662933,0.365167939662933,0.365167939662933,0.365167939662933,0.530367815494537,0.530367815494537,0.509796470403671,0.51037026643753,0.470309770107269,0.460840111970902,0.476348698139191,0.472547417879105,0.48161159157753,0.483259046077728,0.500876015424728
53490320,140.025679021395,40.2730707240661,0.74709165096283,0.823700904846191,0.832659113407135,0.826480782032013,0.782607233524322,0.782607233524322,0.740457344055176,0.822773671150208,0.822773671150208,0.822773671150208,0.822773671150208,0.822773671150208,0.450807815790176,0.450807815790176,0.419777858257294,0.401727688312531,0.388858819007874,0.388853371143341,0.409516102075577,0.398677146434784,0.391462337970734,0.404679250717163,0.417764818668366
53490200,140.026095396349,40.3526657173138,0.54821537733078,0.570810985565185,0.52557498216629,0.543082702159882,0.590304982662201,0.590304982662201,0.417648249864578,0.427382117509842,0.427382117509842,0.427382117509842,0.427382117509842,0.427382117509842,0.498441928625107,0.498441928625107,0.48030618429184,0.480447435379028,0.452822202444077,0.440740805864334,0.458575189113617,0.450056809186935,0.459678316116333,0.462307453155518,0.477884042263031
53490210,140.027237425592,40.3483716994939,0.546426182985306,0.563729071617126,0.525912910699844,0.545096015930176,0.592286020517349,0.592286020517349,0.408849048614502,0.461069238185883,0.461069238185883,0.461069238185883,0.461069238185883,0.461069238185883,0.481832385063171,0.481832385063171,0.461872184276581,0.462523883581161,0.436158990859985,0.426680427789688,0.44554694890976,0.438461190462112,0.446903216838837,0.447225707769394,0.466328197717667
53490240,140.028165274836,40.3380355485261,0.533512532711029,0.557796996831894,0.52720348238945,0.540777510404587,0.571886444091797,0.571886444091797,0.414025926589966,0.511424297094345,0.511424297094345,0.511424297094345,0.511424297094345,0.511424297094345,0.460459876060486,0.460459876060486,0.434956634044647,0.432041591405868,0.411759352684021,0.405962145328522,0.416465240716934,0.406099396944046,0.414954549074173,0.419241404533386,0.446129786968231
53490220,140.028336798151,40.3441480834926,0.542327308654785,0.558676683902741,0.526817989349365,0.542641478776932,0.58678594827652,0.58678594827652,0.40041121840477,0.480810391902924,0.480810391902924,0.480810391902924,0.480810391902924,0.480810391902924,0.468677043914795,0.468677043914795,0.449865794181824,0.449766200780868,0.423500716686249,0.417870801687241,0.433074390888214,0.426024168729782,0.433722567558289,0.436698985099793,0.458712840080261
53490250,140.028714683661,40.3321739367505,0.527844834327698,0.557590401172638,0.528541094064712,0.540062123537064,0.55967458486557,0.55967458486557,0.429602777957916,0.52068886756897,0.52068886756897,0.52068886756897,0.52068886756897,0.52068886756897,0.442308729887009,0.442308729887009,0.415609103441238,0.409484219551086,0.392895829677582,0.395051342248917,0.408406984806061,0.398599374294281,0.410707890987396,0.418520265817642,0.443573480844498
53490270,140.029411519433,40.326984901313,0.530405521392822,0.555949473381043,0.533536809682846,0.537642168998718,0.54404228925705,0.54404228925705,0.463387542963028,0.520852416753769,0.520852416753769,0.520852416753769,0.520852416753769,0.520852416753769,0.424198299646378,0.424198299646378,0.384582751989365,0.377781563997269,0.364701211452484,0.37876723408699,0.395469319820404,0.387899839878082,0.405552744865418,0.41797126531601,0.441766726970673
53490260,140.031200217172,40.3340419551538,0.528793579339981,0.554509860277176,0.527650254964829,0.538489860296249,0.571909832954407,0.571909832954407,0.412403631210327,0.517430281639099,0.517430281639099,0.517430281639099,0.517430281639099,0.517430281639099,0.447441071271896,0.447441071271896,0.416497153043747,0.410944414138794,0.396870601177216,0.401938527822495,0.415357881784439,0.405471014976502,0.420321142673492,0.429668438434601,0.453775489330292
53490230,140.033969604527,40.3487955933107,0.569947618246079,0.578434824943543,0.499246728420258,0.569530713558197,0.629775124788284,0.629775124788284,0.339065545797348,0.415755981206894,0.415755981206894,0.415755981206894,0.415755981206894,0.415755981206894,0.420718133449554,0.420718133449554,0.412462735176087,0.408891701698303,0.386704176664352,0.387413001060486,0.411538863182068,0.412092262506485,0.427767598628998,0.440233421325684,0.461060720682144
53490310,140.039125889993,40.2836072132013,0.668996071815491,0.722547578811646,0.705786418914795,0.704555094242096,0.663217914104462,0.663217914104462,0.621525692939758,0.679508423805237,0.679508423805237,0.679508423805237,0.679508423805237,0.679508423805237,0.470019698143005,0.470019698143005,0.453198248147965,0.442906790971756,0.437011563777924,0.452102786302566,0.483512055873871,0.472156131267548,0.482172250747681,0.481974011659622,0.490268301963806
53490330,140.047036461638,40.2905210866694,0.622859120368958,0.655257380008697,0.632417237758636,0.630817234516144,0.595435631275177,0.595435631275177,0.56482754945755,0.600226080417633,0.600226080417633,0.600226080417633,0.600226080417633,0.600226080417633,0.455264329910278,0.455264329910278,0.415940421819687,0.391193234920502,0.376080846786499,0.405947184562683,0.449716997146606,0.430482119321823,0.459077072143555,0.471423488855362,0.498448902368546
53490300,140.047797607504,40.3009163628522,0.589710676670074,0.599168527126312,0.584452378749847,0.580088746547699,0.553674936294556,0.553674936294556,0.533421397209168,0.555780822038651,0.555780822038651,0.555780822038651,0.555780822038651,0.555780822038651,0.409412962198258,0.409412962198258,0.3473508477211,0.329743587970734,0.314279824495316,0.353707432746887,0.406042152643204,0.38025506734848,0.417689883708954,0.454766315221787,0.487639874219894
53490340,140.052370245154,40.3187152654251,0.606506425142288,0.558092159032822,0.523755890130997,0.549438112974167,0.582386201620102,0.582386201620102,0.467942476272583,0.437057310342789,0.437057310342789,0.437057310342789,0.437057310342789,0.437057310342789,0.282193154096603,0.282193154096603,0.217489612102509,0.207852706313133,0.205662542581558,0.246079811453819,0.294266614317894,0.276642826199532,0.323414471745491,0.384983658790588,0.409705203771591
53490290,140.054416677753,40.404735719438,-0.132850914075971,-0.0957977876067162,-0.485776168107986,-0.362331056594849,-0.345321464538574,-0.345321464538574,-0.533649444580078,-0.610098695755005,-0.610098695755005,-0.610098695755005,-0.610098695755005,-0.610098695755005,-0.457729625701904,-0.457729625701904,-0.496227967739105,-0.51128653883934,-0.492265897989273,-0.45322527885437,-0.367224341630936,-0.33649268001318,-0.265247314143926,-0.0487573176622391,0.027656976878643
53490380,140.055918093098,40.2748571872034,0.671103572845459,0.72541218996048,0.697141396999359,0.691341590881348,0.636738920211792,0.636738920211792,0.589056193828583,0.656632506847382,0.656632506847382,0.656632506847382,0.656632506847382,0.656632506847382,0.365758574008942,0.365758574008942,0.329783415794373,0.296545618772507,0.303652673959732,0.353906828165054,0.405566638708115,0.393939155340195,0.410484218597412,0.434738218784332,0.44274680018425
53490370,140.061806375889,40.2883134683141,0.603973114490509,0.612876331806183,0.588306319713592,0.58494313955307,0.551761627197266,0.551761627197266,0.528349846601486,0.538114947080612,0.538114947080612,0.538114947080612,0.538114947080612,0.538114947080612,0.337616336345673,0.337616336345673,0.288128498196602,0.233387494087219,0.226189333200455,0.272730568051338,0.33262058198452,0.320787501335144,0.353512069582939,0.380753520131111,0.411785989999771
53490390,140.071597626257,40.2688493957558,0.628799867630005,0.678300070762634,0.645996296405792,0.638194739818573,0.58450231552124,0.58450231552124,0.543840479850769,0.599074041843414,0.599074041843414,0.599074041843414,0.599074041843414,0.599074041843414,0.293271344900131,0.293271344900131,0.24106702208519,0.18580048084259,0.1911262601614,0.263603022694588,0.327451840043068,0.310733669996262,0.338571324944496,0.396554797887802,0.405623835325241
53490400,140.079631951357,40.2628274679643,0.620217037200928,0.66764577627182,0.63664790391922,0.631351971626282,0.579062902927399,0.579062902927399,0.5367327272892,0.589031267166138,0.589031267166138,0.589031267166138,0.589031267166138,0.589031267166138,0.317667508125305,0.317667508125305,0.26319699883461,0.20304696559906,0.201270881295204,0.265768989920616,0.321260750293732,0.299012762308121,0.327061080932617,0.398337477445602,0.417625069618225
53490360,140.094058475947,40.2682085515041,0.546921145915985,0.587468504905701,0.560282343626022,0.562671554088592,0.518698906898498,0.518698906898498,0.497992724180222,0.516875386238098,0.516875386238098,0.516875386238098,0.516875386238098,0.516875386238098,0.292649555206299,0.292649555206299,0.229425805807114,0.171066862344742,0.157161697745323,0.177308316528797,0.231791818141937,0.222917686402798,0.264229175448418,0.339101028442383,0.375562232732773
53490350,140.105399549533,40.2914740919535,0.547135585546494,0.607415741682053,0.210514372587204,0.513381081819534,0.568728184700012,0.568728184700012,0.44681242108345,0.116577659547329,0.116577659547329,0.116577659547329,0.116577659547329,0.116577659547329,-0.0610830813646317,-0.0610830813646317,-0.162619852647185,-0.238717405498028,-0.210644872486591,-0.173849468678236,-0.0915834411978722,-0.0662182986736298,-0.0342710196971893,0.0853629946708679,0.130061085522175
53490300,140.113083087965,40.3591508565608,-0.610098695755005,-0.609515297412872,-0.609424376487732,-0.594676452875137,-0.595321220159531,-0.595321220159531,-0.610098695755005,-0.610098695755005,-0.610098695755005,-0.610098695755005,-0.610098695755005,-0.610098695755005,-0.381077307462692,-0.381077307462692,-0.385134303569794,-0.401863849163055,-0.394038301706314,-0.268810048699379,-0.154267188534141,-0.157571514882147,-0.11587470471859,0.012997455894947,0.0592887997627259
54630240,140.266017779537,39.208115381307,0.62462660074234,0.596076655387878,0.415315234661102,0.588313281536102,0.543850153684616,0.543850153684616,0.460807859897613,0.377658569812775,0.377658569812775,0.377658569812775,0.377658569812775,0.377658569812775,-0.129680758714676,-0.129680758714676,-0.227421215176582,-0.249806582927704,-0.0690008945763111,0.0271009862422943,0.13773926794529,0.122114959359169,0.193056887388229,0.268948848545551,0.306762272119522
54630260,140.307183109801,39.1762428016053,0.571515542268753,0.566732430458069,0.622199749946594,0.550391858816147,0.486445516347885,0.486445516347885,0.481536871194839,0.499814295768738,0.499814295768738,0.499814295768738,0.499814295768738,0.499814295768738,0.101301421225071,0.101301421225071,0.0268607337027788,0.000936966389417648,0.157657818496227,0.213439893722534,0.270354922115803,0.250739596411586,0.294768445193768,0.347056622803211,0.379020315408707
54630250,140.310976799331,39.2350797516641,0.475545334815979,0.581128257513046,0.464707249403,0.579402947425842,0.471147477626801,0.471147477626801,0.466996085643768,0.500273185968399,0.500273185968399,0.500273185968399,0.500273185968399,0.500273185968399,-0.0631814308464527,-0.0631814308464527,-0.120909851789474,-0.131733244657516,0.0948356091976166,0.161917532980442,0.249903297424316,0.213455336540937,0.252305464446545,0.322022441029549,0.365399900078773
54630270,140.320518732442,39.1514494746654,0.520477962493896,0.585240322351456,0.529218220710754,0.560505509376526,0.449932724237442,0.449932724237442,0.456455552577972,0.414727538824081,0.414727538824081,0.414727538824081,0.414727538824081,0.414727538824081,0.228713509440422,0.228713509440422,0.163971118628979,0.132221189141273,0.291190731525421,0.28387838602066,0.33401238322258,0.33111415207386,0.370878568291664,0.407683980464935,0.426894897222519
54630280,140.325561982799,39.1190016018028,0.599161332845688,0.530019074678421,0.184463137388229,0.660808163881302,0.518773102760315,0.518773102760315,0.383285886049271,-0.269414268434048,-0.269414268434048,-0.269414268434048,-0.269414268434048,-0.269414268434048,-0.252379032969475,-0.252379032969475,-0.283167359232903,-0.321100103855133,-0.0734679326415062,-0.0343616127967834,0.0846354156732559,0.104710876941681,0.16052842438221,0.285153155773878,0.317435044050217
54630230,140.327204817775,39.2029380757334,0.521154534816742,0.567890405654907,0.604548346996307,0.557874709367752,0.505648678541183,0.505648678541183,0.498453760147095,0.53659884929657,0.53659884929657,0.53659884929657,0.53659884929657,0.53659884929657,0.191929656267166,0.191929656267166,0.166609904170036,0.142139773070812,0.26570260822773,0.335658594965935,0.39218208193779,0.355541744828224,0.39120197892189,0.413044857978821,0.434899711608887
54630190,140.367369072554,39.2398772126022,0.652761888504028,0.744164526462555,0.802835595607757,0.737766170501709,0.682860922813415,0.682860922813415,0.693634307384491,0.77520911693573,0.77520911693573,0.77520911693573,0.77520911693573,0.77520911693573,0.244004347920418,0.244004347920418,0.213740423321724,0.215883621573448,0.275798055529594,0.315261483192444,0.344921073317528,0.32482967376709,0.332666203379631,0.368213906884193,0.394929352402687
54630180,140.368607409397,39.2304812591677,0.708761894702911,0.80741229057312,0.877681958675385,0.821615135669708,0.764480459690094,0.764480459690094,0.768192803859711,0.841597759723663,0.841597759723663,0.841597759723663,0.841597759723663,0.841597759723663,0.341878664493561,0.341878664493561,0.318336647748947,0.326710534095764,0.380969029664993,0.393840175867081,0.417297124862671,0.393179124593735,0.404126250743866,0.423029154539108,0.445989859104157
54630210,140.368616715678,39.1373362893563,0.514791667461395,0.607419276237488,0.381017225980759,0.683488047122955,0.631551891565323,0.631551891565323,0.299875712394714,0.363114786148071,0.363114786148071,0.363114786148071,0.363114786148071,0.363114786148071,-0.20285230576992,-0.20285230576992,-0.300791332125664,-0.328586253523827,-0.212714511156082,-0.024827079474926,0.090736186504364,0.0769491761922836,0.135503855347633,0.223023080825806,0.262264648079872
54630160,140.372157741333,39.2154089062962,0.825142526626587,0.911383998394012,0.979073476791382,0.933536171913147,0.886313951015472,0.886313951015472,0.894939398765564,0.927918875217438,0.927918875217438,0.927918875217438,0.927918875217438,0.927918875217438,0.323885822296143,0.323885822296143,0.277525094151497,0.282435646653175,0.354452735185623,0.396597570180893,0.424604022502899,0.397887092828751,0.413433891534805,0.429046249389648,0.44932701587677
54630220,140.377781593915,39.1924902456083,0.867521715164184,0.934754359722138,0.990954959392548,0.934954273700714,0.884762275218964,0.884762275218964,0.907159185409546,0.891177761554718,0.891177761554718,0.891177761554718,0.891177761554718,0.891177761554718,0.52052748799324,0.52052748799324,0.48718073964119,0.478978806734085,0.511411565542221,0.545102113485336,0.552028810977936,0.535813409090042,0.530422031879425,0.530362844467163,0.53600327372551
54630170,140.382589161003,39.2222538660018,0.888402211666107,0.979020011425018,1.05045163631439,1.00557961463928,0.952894425392151,0.952894425392151,0.955970215797424,0.997988474369049,0.997988474369049,0.997988474369049,0.997988474369049,0.997988474369049,0.437011206150055,0.437011206150055,0.420124137401581,0.427645790576935,0.475617039203644,0.493435764312744,0.504407054185867,0.485239827632904,0.494267195463181,0.501923507452011,0.521680223941803
54630200,140.385068004054,39.2331508821989,0.821381103992462,0.923418188095093,1.00163156986237,0.947191834449768,0.881344759464264,0.881344759464264,0.879158794879913,0.947973036766052,0.947973036766052,0.947973036766052,0.947973036766052,0.947973036766052,0.410670214891434,0.410670214891434,0.40267037153244,0.418487840890884,0.454534941911697,0.470500433444977,0.479397112131119,0.460820126533508,0.462752920389175,0.473919665813446,0.494201934337616
54630030,140.389635152399,39.1652513053178,0.663248002529144,0.737679505348206,0.77895770072937,0.709030961990356,0.637259590625763,0.637259590625763,0.659454584121704,0.648191606998444,0.648191606998444,0.648191606998444,0.648191606998444,0.648191606998444,0.0534344829618931,0.0534344829618931,0.00272310674190521,-0.0281772688031197,0.135311749577522,0.238092036545277,0.297175060585141,0.290608494356275,0.321763597428799,0.369441092014313,0.38872222006321
54630020,140.403162603459,39.1598131942238,0.672696959972381,0.757023143768311,0.811762416362762,0.728576028347015,0.662047564983368,0.662047564983368,0.691761648654938,0.681923198699951,0.681923198699951,0.681923198699951,0.681923198699951,0.681923198699951,-0.0174644216895104,-0.0174644216895104,-0.0956944368779659,-0.13655300475657,0.0597132965922356,0.197911804914475,0.253852474689484,0.243002691864967,0.279203033447266,0.328862366080284,0.348762665688992
54630140,140.403752826844,39.2441909366755,0.822622454166412,0.928429043292999,1.00897142887115,0.959455585479736,0.87313802242279,0.87313802242279,0.848573815822601,0.960625660419464,0.960625660419464,0.960625660419464,0.960625660419464,0.960625660419464,0.424391382932663,0.424391382932663,0.386583387851715,0.384307414293289,0.46011745929718,0.488078051805496,0.49212366938591,0.480760961771011,0.473577976226807,0.472871625423431,0.486903637647629
54630010,140.404901606679,39.1964571462736,1.07567399740219,1.11239173412323,1.136070728302,1.11685227155685,1.08594269752502,1.08594269752502,1.09113702774048,1.0846156835556,1.0846156835556,1.0846156835556,1.0846156835556,1.0846156835556,0.750982391834259,0.750982391834259,0.73900271654129,0.748628556728363,0.763360714912414,0.770715761184692,0.773898065090179,0.759751677513123,0.752065324783325,0.743465983867645,0.751139938831329
54630120,140.405915763983,39.2205700594904,1.02046030759811,1.08668119907379,1.13065874576569,1.10799337625504,1.0623725771904,1.0623725771904,1.05296945571899,1.11464784145355,1.11464784145355,1.11464784145355,1.11464784145355,1.11464784145355,0.609185254573822,0.609185254573822,0.592925119400024,0.606088042259216,0.612835419178009,0.602878612279892,0.607620370388031,0.591875022649765,0.585232162475586,0.584493643045425,0.604690957069397
54630040,140.40917557577,39.1881587068893,1.02770243883133,1.07879195213318,1.11085567474365,1.08202651739121,1.04181010723114,1.04181010723114,1.04931974411011,1.04269098043442,1.04269098043442,1.04269098043442,1.04269098043442,1.04269098043442,0.686149871349335,0.686149871349335,0.673576378822327,0.67409576177597,0.709295296669006,0.731580865383148,0.733452272415161,0.716017007827759,0.711701595783234,0.703159952163696,0.712977194786072
54630130,140.413932293907,39.2400438512833,0.868659210205078,0.977561354637146,1.05645562410355,1.01471766233444,0.9250861287117,0.9250861287117,0.890659785270691,1.02135165929794,1.02135165929794,1.02135165929794,1.02135165929794,1.02135165929794,0.49408266544342,0.49408266544342,0.463550478219986,0.4639803647995,0.510754734277725,0.52325085401535,0.530182260274887,0.504157936573029,0.4940653860569,0.493814253807068,0.510818517208099
54630110,140.41667421955,39.2093746895635,1.09093626737595,1.13150134086609,1.15128064155579,1.14158815145493,1.10877908468246,1.10877908468246,1.10274339914322,1.14517357349396,1.14517357349396,1.14517357349396,1.14517357349396,1.14517357349396,0.718955111503601,0.718955111503601,0.71083847284317,0.726623010635376,0.732132875919342,0.728847706317902,0.736683022975922,0.716175711154938,0.712479150295257,0.71546106338501,0.735164499282837
54630050,140.420011774324,39.1681359578678,0.871857035160065,0.970455610752106,1.02608342170715,0.966437423229218,0.909994697570801,0.909994697570801,0.934667360782623,0.95111026763916,0.95111026763916,0.95111026763916,0.95111026763916,0.95111026763916,0.346522298455238,0.346522298455238,0.324671530723572,0.308786740899086,0.407559335231781,0.454794037342071,0.471190643310547,0.459593278169632,0.469650661945343,0.481019657850266,0.487036007642746
54630150,140.420779424332,39.2246000499725,0.989145350456237,1.07739602327347,1.12784246206284,1.10061094760895,1.03191741704941,1.03191741704941,1.01236815452576,1.11273381710053,1.11273381710053,1.11273381710053,1.11273381710053,1.11273381710053,0.55739324092865,0.55739324092865,0.541641443967819,0.551159626245499,0.575600063800812,0.575977385044098,0.591462850570679,0.565138185024262,0.556622689962387,0.557907527685165,0.57860546708107
54630060,140.428425616143,39.2019310793523,1.10738323926926,1.14211968183517,1.15393146276474,1.14732753038406,1.12081780433655,1.12081780433655,1.1191223859787,1.14415217638016,1.14415217638016,1.14415217638016,1.14415217638016,1.14415217638016,0.706621146202087,0.706621146202087,0.695146858692169,0.705579519271851,0.725103640556335,0.716954445838928,0.725491809844971,0.711911308765411,0.711196935176849,0.711465632915497,0.722565674781799
54630290,140.435361282699,39.1945096551981,1.054081594944,1.10769361257553,1.1296977519989,1.10900902748108,1.08485633134842,1.08485633134842,1.09108369350433,1.10740257501602,1.10740257501602,1.10740257501602,1.10740257501602,1.10740257501602,0.612732887268066,0.612732887268066,0.606327402591705,0.611231064796448,0.649668288230896,0.663624596595764,0.671548843383789,0.652983403205872,0.64844856262207,0.641016447544098,0.644954514503479
54630090,140.435364973046,39.1795111902514,1.10795021057129,1.14189418554306,1.15166523456573,1.14499094486237,1.12523845434189,1.12523845434189,1.12529928684235,1.14058907032013,1.14058907032013,1.14058907032013,1.14058907032013,1.14058907032013,0.68326827287674,0.68326827287674,0.671560943126678,0.678146195411682,0.703314363956451,0.713817930221558,0.726586031913757,0.710935127735138,0.707098698616028,0.703138697147369,0.709785747528076
