;Cod_setor;lat;long;TIPO;income
348;352460005000015;-47.95540501607757;-24.668219503287077;RURAL;0.5293843643075716
349;352460005000016;-47.96016059286125;-24.770383976280783;RURAL;0.5234933540334602
350;352460005000017;-48.00829994364921;-24.787788460754673;RURAL;0.5710683243141625
351;352460005000018;-48.071095402723685;-24.796151097787778;RURAL;0.5545052671787029
352;352460005000019;-48.12703615819272;-24.879229081584775;RURAL;0.5026121649407218
353;352460005000020;-48.10547686527708;-24.93221076830653;RURAL;0.5042714834090163
354;352460005000023;-48.01247665631999;-24.71359948607963;RURAL;0.5122287697121146
355;352460005000024;-48.00803001368015;-24.711809679466082;URBANO;0.5020452015783885
356;352460005000025;-48.00580064955405;-24.716425553529817;RURAL;0.5568931990011919
357;352460005000027;-48.06414877418801;-24.904643599465697;RURAL;0.47460819442992
358;352610005000001;-47.635455873293544;-24.32091908510799;URBANO;0.6437367223753311
359;352610005000002;-47.63871549521344;-24.320253102885065;URBANO;0.6611175547494107
360;352610005000003;-47.637845412345285;-24.316099129136123;URBANO;0.628736205058993
361;352610005000004;-47.632697496427994;-24.3145170196005;URBANO;0.5625083889432659
362;352610005000005;-47.62774088175003;-24.326628779051177;URBANO;0.6285179613249388
363;352610005000006;-47.64666809673082;-24.3254862598341;URBANO;0.5315638222820888
364;352610005000007;-47.644336289545926;-24.318963797145773;URBANO;0.5333826259122499
365;352610005000008;-47.64102470547077;-24.315360784159004;URBANO;0.5824759123862275
366;352610005000009;-47.64763824533691;-24.314733959481824;URBANO;0.4837750076625964
367;352610005000010;-47.652253202093355;-24.312034226124503;URBANO;0.3988867880985884
368;352610005000011;-47.64465670219557;-24.309774462843272;URBANO;0.5260146457352693
369;352610005000012;-47.63400694533828;-24.30893961068699;URBANO;0.5339241438604834
370;352610005000013;-47.63226657672142;-24.31186123374861;URBANO;0.5732108571162042
371;352610005000014;-47.62609187185332;-24.309106248371112;URBANO;0.5453630851499686
372;352610005000015;-47.62709021886146;-24.313730059906092;URBANO;0.5679357277691639
373;352610005000016;-47.623269142023624;-24.315805224204514;URBANO;0.5207289155325883
374;352610005000017;-47.63198504789633;-24.332833030527777;URBANO;0.4908427758995245
375;352610005000018;-47.63027829049871;-24.320521716656238;URBANO;0.5073300974362591
376;352610005000019;-47.63061530047944;-24.316560986584346;URBANO;0.5941631485057364
377;352610005000020;-47.673119766568284;-24.35257209831957;RURAL;0.4682513243474374
378;352610005000021;-47.72444152163959;-24.314930207221717;RURAL;0.4888636090408706
379;352610005000022;-47.65138716877572;-24.270732054522345;RURAL;0.4985368705447853
380;352610005000023;-47.59168346054625;-24.276312514510135;RURAL;0.4834270585631977
381;352610005000024;-47.57495209079642;-24.327305991550872;RURAL;0.5522322989986564
382;352610005000025;-47.58117677739936;-24.34335149340183;RURAL;0.4992260175578255
383;352610005000026;-47.7296204574169;-24.360111499282905;RURAL;0.5300526376554293
384;352610005000027;-47.7054598573364;-24.26066014758281;RURAL;0.4791759808041032
385;352610005000028;-47.73827826857401;-24.235308045855056;RURAL;0.5606131212481319
386;352610005000029;-47.64991614814428;-24.207512797350763;RURAL;0.45004056145095134
387;352610005000030;-47.56213927006218;-24.177072949068325;RURAL;0.554512178689042
388;352610005000031;-47.71684672148353;-24.150608977139257;RURAL;0.4815502855702051
389;352610005000032;-47.62255632998306;-24.15624279202489;RURAL;0.4879507005130376
390;352610005000033;-47.66678912505101;-24.080743068417036;RURAL;0.5048440526966118
391;352610005000034;-47.55339552532624;-24.0969788754685;RURAL;0.4258440299297334
392;352610005000035;-47.625773583391165;-24.351084745468413;RURAL;0.3610352720688692
393;352610005000036;-47.650276746950965;-24.352253698633778;RURAL;0.5067627689837849
394;352620905000001;-47.07893549067979;-23.935367534574667;URBANO;0.6527175139665337
395;352620905000002;-47.060414392848024;-23.921167771816688;URBANO;0.6412392886502207
396;352620905000003;-47.05236399607739;-23.93312222376075;URBANO;0.5629545234165837
397;352620905000004;-47.05863244843453;-23.94562310115505;URBANO;0.5757401904932232
398;352620905000005;-47.07698481987654;-23.942898079519523;URBANO;0.4678278455552758
399;352620905000006;-47.09350743029809;-23.929630049185498;URBANO;0.5892322058843507
400;352620905000007;-47.084744495063056;-23.920706091645776;URBANO;0.5211529393688364
401;352620905000008;-47.07914822944577;-23.925170486799637;URBANO;0.4689152899809113
402;352620905000009;-47.07282087541844;-23.926231520959295;URBANO;0.5856527945437652
403;352620905000010;-47.01317889685298;-23.95753833785904;URBANO;0.5097155519923373
404;352620905000011;-47.0382892128938;-23.954529416647087;URBANO;0.5031150551969711
405;352620905000012;-47.05755931551548;-23.96233733542618;URBANO;0.4870402522803257
406;352620905000013;-47.08527688589651;-23.95516734489279;URBANO;0.4570242479520171
407;352620905000015;-47.0436368103591;-23.91635575848608;URBANO;0.5405067505538095
408;352620905000016;-47.06876359189036;-23.940805869984665;URBANO;0.539254579492433
409;352620905000017;-47.07351504473549;-23.921369319210534;URBANO;0.516467292650961
410;352620905000018;-46.9981501320892;-23.926340617460873;URBANO;0.5816021931510749
411;352620905000019;-47.0943887289;-23.940249530720315;URBANO;0.5415000265222432
412;352620905000020;-47.107864263384265;-23.91703757886299;URBANO;0.5995035752246453
413;352620905000021;-47.02390442274769;-23.91003420015047;URBANO;0.50337794237641
414;352620905000022;-47.01353203855044;-23.919831685495204;URBANO;0.5584803705657216
415;352620905000023;-46.977014545138374;-23.90859476716068;URBANO;0.5810878542724807
416;352620905000024;-47.00947585636052;-23.93118020974629;URBANO;0.5771067368070986
417;352620905000025;-46.993275311974614;-23.939733155499535;URBANO;0.5515381634406915
418;352620905000026;-47.06855899420052;-23.930843323545258;URBANO;0.6506141462313787
419;352620905000027;-47.098752999351895;-23.881200249796198;RURAL;0.5710385868766383
420;352620905000028;-47.05546635834096;-23.86179106603383;RURAL;0.4869296762436007
421;352620905000029;-47.033204810053014;-23.89114802159363;RURAL;0.5586482970537011
422;352620905000030;-46.958632779162684;-23.921407349729932;RURAL;0.6307412013515684
423;352620905000031;-46.94435301220666;-23.95892987236343;RURAL;0.5391875989017267
424;352620905000032;-46.871463543969114;-23.95701972774935;RURAL;0.4076570986546784
425;352620905000033;-46.82960218374868;-23.94078153630264;RURAL;0.5166772347031717
426;352620905000035;-46.921309239415244;-23.994733630698853;RURAL;0.4797072874153898
427;352620905000036;-46.976529781800885;-24.013121374707534;RURAL;0.456182871840996
428;352620905000038;-47.01301678234083;-24.028745752650547;RURAL;0.4153350524713901
429;352620905000039;-47.04063480169272;-23.99243567722121;RURAL;0.5141968636313946
430;352620905000040;-47.06568671931419;-24.00304303840782;RURAL;0.5385247591486029
431;352620905000041;-47.12977863270508;-23.909047610738117;RURAL;0.4101822368840061
432;352620905000042;-46.97550858551125;-23.939504825573025;URBANO;0.5537490262944579
433;352620905000043;-46.99509833257926;-23.898922061317077;URBANO;0.5642270220973792
434;352620910000001;-47.143647464474675;-23.9838608913762;URBANO;0.5117076631965474
435;352620910000002;-47.14199648544367;-23.989606989141844;URBANO;0.5322260010114361
436;352620910000003;-47.15773303308588;-23.98016467750037;URBANO;0.528667136817896
437;352620910000004;-47.138798406669096;-23.96592124700911;URBANO;0.3480461945106205
438;352620910000005;-47.11230488303398;-23.94596537916888;URBANO;0.6041996773214986
439;352620910000006;-47.09604322687595;-23.952200948337055;URBANO;0.4590666727655783
440;352620910000007;-47.11502859858817;-23.967118574212513;URBANO;0.5296248226967466
441;352620910000008;-47.13387643967755;-23.982883092751926;URBANO;0.44188659122253415
442;352620910000009;-47.08816784767625;-23.989144722660022;RURAL;0.5467330767412271
443;352620910000010;-47.11853322221255;-23.99146866537519;RURAL;0.5695973649648681
444;352620910000011;-47.178614456963764;-23.97347809881303;RURAL;0.4433392964713435
445;352620910000012;-47.1502183018335;-23.9441853068172;RURAL;0.5365766982026219
446;352990605000001;-47.457062426202;-24.284388562050456;URBANO;0.6706708602176292
447;352990605000002;-47.45510824871515;-24.281862143745084;URBANO;0.6208753875552515
448;352990605000003;-47.45222276604402;-24.281565499620143;URBANO;0.6282883522219987
449;352990605000004;-47.44878313744045;-24.28434826557974;URBANO;0.5948958457141691
450;352990605000005;-47.444038012315936;-24.28310001196355;URBANO;0.4999333306522609
451;352990605000006;-47.456078858916165;-24.29021857385581;URBANO;0.5303755992841439
452;352990605000007;-47.460808166633235;-24.28609107294488;URBANO;0.6542454959546932
453;352990605000008;-47.46482537362124;-24.287270367276168;URBANO;0.5160884503625753
454;352990605000009;-47.44722414249434;-24.278739035150505;URBANO;0.4712920911797864
455;352990605000010;-47.51150346234008;-24.30964711857096;URBANO;0.6282289212283003
456;352990605000011;-47.51182114437225;-24.317811469490124;URBANO;0.5526280515815011
457;352990605000012;-47.48136173670265;-24.250195784814096;RURAL;0.4736923847697092
458;352990605000013;-47.43563762662712;-24.28876528865298;RURAL;0.5513629398621946
459;352990605000014;-47.405283328681016;-24.289382044919293;RURAL;0.5272247348247996
460;352990605000015;-47.39584877050335;-24.315927085421855;RURAL;0.4866090593282109
461;352990605000016;-47.45458585970529;-24.33144155537749;RURAL;0.4657360961509523
462;352990605000017;-47.4081753439271;-24.101905173104907;RURAL;0.4540780712189328
463;352990605000018;-47.42468779474646;-24.071247428186197;RURAL;0.7321429464405099
464;352990605000019;-47.434797164361065;-24.21981160552914;RURAL;0.5028528454677255
465;352990605000021;-47.36143601152551;-24.35452603721465;RURAL;0.4720979460386908
466;352990605000022;-47.410682696102924;-24.353454451386405;RURAL;0.4607227022084914
467;352990605000023;-47.482950920415554;-24.322488743543285;RURAL;0.5445774940546261
468;352990605000024;-47.498270479993145;-24.289917772629902;RURAL;0.5578561456589276
469;352990605000025;-47.49750423750423;-24.35291228691674;RURAL;0.4906066518804152
470;352990608000001;-47.5432315584987;-24.318324058575083;URBANO;0.5438892487918418
471;352990608000002;-47.548773203589036;-24.326915881878076;RURAL;0.4825066669425141
472;352990608000003;-47.53555025361001;-24.232399065198916;RURAL;0.4858708476105666
473;352990608000004;-47.565337841324144;-24.325862220695626;RURAL;0.4421535964256007
474;352990608000005;-47.56789946557117;-24.32623203741104;RURAL;0.4576702566897345
475;352990610000001;-47.374379948141986;-24.248354098135895;URBANO;0.5462057822910138
476;352990610000002;-47.33275013390192;-24.249288190277166;URBANO;0.4756618810104989
477;352990610000003;-47.32315929593531;-24.214992303557302;RURAL;0.5201900650748384
478;352990610000004;-47.31090682796204;-24.255769080004494;RURAL;0.4842259877736264
479;352990610000005;-47.348507833664954;-24.275459850567348;RURAL;0.5126700896061661
480;352990610000006;-47.37458099428011;-24.280461624596644;RURAL;0.5149484904868482
481;352990610000007;-47.37940976479273;-24.15601291338024;RURAL;0.5537401056006763
482;352990610000008;-47.33902168303447;-24.157722413613246;RURAL;0.3685812630549882
483;352990610000009;-47.32816868294153;-24.26521427312345;RURAL;0.4253234853934077
484;352990615000001;-47.31940405975639;-24.150572407659354;URBANO;0.5340896238069662
485;352990615000002;-47.30030813270413;-24.118594750039097;RURAL;0.5410154927180402
486;352990615000003;-47.25177654509784;-24.053395015456424;RURAL;0.5526683711397465
487;352990615000004;-47.19807685858014;-24.022845670190403;RURAL;0.5362551585484897
488;352990615000005;-47.20120878948244;-24.057785829274973;RURAL;0.45005154614717546
489;352990615000006;-47.327466933575145;-24.17122463117501;RURAL;0.497627671229557
490;352990615000007;-47.33505122422279;-24.18601254293474;RURAL;0.5204377976014775
491;352990615000008;-47.36775692645744;-24.202352530210455;RURAL;0.4413617306515613
492;353620805000001;-47.880236204469455;-24.712480052791392;URBANO;0.6963516185160297
493;353620805000002;-47.87710263732207;-24.70711813181087;URBANO;0.6427563431488597
494;353620805000003;-47.88253711876417;-24.71544478417726;URBANO;0.7129102534885957
495;353620805000004;-47.875160767021626;-24.71939019197244;URBANO;0.548561117716992
496;353620805000005;-47.88980014885381;-24.716723024305196;URBANO;0.6078956541368371
497;353620805000006;-47.88228357343852;-24.722419554578718;URBANO;0.6326876428198145
498;353620805000007;-47.89165006661687;-24.71033951763515;URBANO;0.5608190381240991
499;353620805000008;-47.888217483397874;-24.700778842300537;URBANO;0.5585472499888923
500;353620805000009;-47.87115080484623;-24.7135605660937;URBANO;0.5998623479383504
501;353620805000010;-47.86899289946865;-24.720556749831783;URBANO;0.5040392061273671
502;353620805000011;-47.875324257885936;-24.725861906451645;URBANO;0.537305405276113
503;353620805000012;-47.873330141946454;-24.732431365983977;URBANO;0.5224571736719054
504;353620805000013;-47.84731479641158;-24.660228843667703;RURAL;0.5419270014003376
505;353620805000014;-47.823415718163304;-24.724489471052927;RURAL;0.5216817997153803
506;353620805000015;-47.85602216771018;-24.7581947875369;RURAL;0.5431848683063234
507;353620805000016;-47.918450713707045;-24.750774384314138;RURAL;0.5317579719333986
508;353620805000017;-47.926323521879794;-24.71744296760572;RURAL;0.6644633474916424
509;353620805000018;-47.91294923574367;-24.67999404744631;RURAL;0.553024247908251
510;353620805000019;-47.89724310952309;-24.628226549612094;RURAL;0.5346182911145706
511;353620805000020;-47.84630902024469;-24.595933997332356;RURAL;0.5238070900492374
512;353620805000021;-47.78540126882615;-24.60088194773704;RURAL;0.4934080402972466
513;353620805000022;-47.8088126302499;-24.68271172286551;RURAL;0.4743861557382506
514;353620805000024;-47.88710792100871;-24.71988529843523;URBANO;0.6592805412195829
515;353620805000025;-47.88511685493842;-24.729156462443488;URBANO;0.5113371916540315
516;353620805000026;-47.874218742540535;-24.728949642399417;URBANO;0.5755788627174055
517;353620805000027;-47.86552970729881;-24.641719891848666;RURAL;0.5089098515619671
518;353620805000028;-47.87044349706311;-24.743011467064196;RURAL;0.39866500032885016
519;353720605000001;-47.229094306906006;-24.272162315304136;URBANO;0.606087136107703
520;353720605000002;-47.252800104114066;-24.264581269942074;URBANO;0.5637220505436583
521;353720605000003;-47.23162011239698;-24.27682426196546;URBANO;0.597471224490254
522;353720605000004;-47.235768374938864;-24.28574588406644;URBANO;0.5673061066086774
523;353720605000005;-47.24547110364224;-24.31016305216162;URBANO;0.5438922556239543
524;353720605000006;-47.23391955418364;-24.279500704967308;URBANO;0.5584171159654499
525;353720605000007;-47.27549206534254;-24.214345759741118;RURAL;0.5788044712289093
526;353720605000008;-47.21978815602978;-24.209459207791006;RURAL;0.4890437655970243
527;353720605000009;-47.218292400714084;-24.30494789573738;RURAL;0.5539822819722918
528;353720605000010;-47.27444669317018;-24.339020764405745;RURAL;0.4738538393931218
529;353720605000011;-47.304432275185675;-24.305692883392595;RURAL;0.545987984104553
530;353720605000012;-47.22294202509877;-24.145029917447523;RURAL;0.508534960970361
531;353720605000013;-47.09485325478647;-24.032806794903987;RURAL;0.5931511775434859
532;353720605000014;-47.10867819684534;-24.121212565759247;RURAL;0.4669417779220976
533;353720605000015;-47.26197755073177;-24.25698866529144;RURAL;0.5859882008737586
534;353720605000016;-47.239051303268056;-24.276444714129845;URBANO;0.5617712268096453
535;353720605000017;-47.258422108677934;-24.30803105425584;URBANO;0.6182914636792127
536;354260205000001;-47.841214438414816;-24.494345334677927;URBANO;0.7678215867064134
537;354260205000002;-47.84619542084402;-24.492637467711074;URBANO;0.7499400637572435
538;354260205000003;-47.8413314901608;-24.491630951992803;URBANO;0.6516420601036095
539;354260205000004;-47.83932418199684;-24.498858933453494;URBANO;0.7070414484250162
540;354260205000005;-47.8441123681171;-24.49708471596945;URBANO;0.8234406838934327
541;354260205000006;-47.84757444987879;-24.498655888926827;URBANO;0.7080182408424205
542;354260205000007;-47.849741182377585;-24.49274895575544;URBANO;0.6482271760562799
543;354260205000008;-47.850668454977225;-24.490280088170508;URBANO;0.5271816423824301
544;354260205000009;-47.848561723481126;-24.48823960061514;URBANO;0.579914618596535
545;354260205000010;-47.84489705678037;-24.487223129894677;URBANO;0.6731721881387506
546;354260205000011;-47.84255461050681;-24.486785315987017;URBANO;0.6315140801254318
547;354260205000012;-47.83931633537556;-24.48595258919883;URBANO;0.6265688670118315
548;354260205000013;-47.831469861677874;-24.490585762473124;URBANO;0.4613616261894152
549;354260205000014;-47.83688832774341;-24.494790862873476;URBANO;0.5948579481571115
550;354260205000015;-47.833318932236224;-24.49485082053667;URBANO;0.5372593580902139
551;354260205000016;-47.83761933142609;-24.504282384685563;URBANO;0.7032282127314515
552;354260205000017;-47.8406848948439;-24.50488771300455;URBANO;0.6291546027855018
553;354260205000018;-47.8431163473393;-24.502152228654214;URBANO;0.6603672832761349
554;354260205000019;-47.844906517721064;-24.50757955315084;URBANO;0.6880793975879798
555;354260205000020;-47.85017350085439;-24.501856893865575;URBANO;0.7626685804756456
556;354260205000021;-47.85397128054256;-24.50630141396656;URBANO;0.6569808011165479
557;354260205000022;-47.85942219337385;-24.507793984355892;URBANO;0.5428413488864287
558;354260205000023;-47.856970708337755;-24.497761693422323;URBANO;0.6611107658310961
559;354260205000024;-47.85186127818001;-24.491984792379252;URBANO;0.5596749691767486
560;354260205000025;-47.85426543398677;-24.49424095363649;URBANO;0.5327850732374505
561;354260205000026;-47.851924702678794;-24.484151805107388;URBANO;0.5434178536006251
562;354260205000027;-47.84446119728426;-24.462651269720748;URBANO;0.543970308961055
563;354260205000028;-47.803883838379434;-24.466684725965415;URBANO;0.5194175454203904
564;354260205000029;-47.81257459314923;-24.461284877644356;URBANO;0.5325286692426214
565;354260205000030;-47.81962546678826;-24.492504373427288;URBANO;0.5031011691320675
566;354260205000031;-47.836226510865046;-24.511400741753516;URBANO;0.5930282731567452
567;354260205000032;-47.84391507909687;-24.514239531200875;URBANO;0.5500380582977868
568;354260205000033;-47.867751156691064;-24.5195545141485;URBANO;0.6169413482288997
569;354260205000034;-47.87389954076843;-24.504616692217592;URBANO;0.6082762069298508
570;354260205000035;-47.87545091211504;-24.498365389063142;URBANO;0.5900724691503919
571;354260205000036;-47.87519306031046;-24.494836790020262;URBANO;0.6136805414427503
572;354260205000037;-47.87582523578499;-24.481388924352906;URBANO;0.5947835855746113
573;354260205000038;-47.83668506451468;-24.51765985371152;URBANO;0.5304409968794851
574;354260205000039;-47.823696555951834;-24.520749479743703;URBANO;0.5605674616723592
575;354260205000040;-47.81927705750187;-24.518595893088072;URBANO;0.5608155659876765
576;354260205000041;-47.823362179407454;-24.50788072243221;URBANO;0.6816623915967464
577;354260205000042;-47.828769020530736;-24.47160055074908;URBANO;0.4445669308663494
578;354260205000043;-47.82144566759965;-24.47895478858641;URBANO;0.513995819549558
579;354260205000044;-47.864593939149884;-24.494558573106243;URBANO;0.6079494288485006
580;354260205000045;-47.88167106117398;-24.53695287178255;URBANO;0.4895176083784901
581;354260205000046;-47.88896861501725;-24.525891698562095;URBANO;0.5190098950160893
582;354260205000047;-47.74444636041517;-24.408501138513202;URBANO;0.4871775514991761
583;354260205000048;-47.92935900005557;-24.509641933495715;RURAL;0.5249053393962246
584;354260205000049;-47.90111429914159;-24.4720715988044;RURAL;0.5040134959458986
585;354260205000050;-47.84991661843512;-24.43498125222013;RURAL;0.4911076739020123
586;354260205000051;-47.794735638459635;-24.397591662820105;RURAL;0.5037898342809698
587;354260205000052;-47.77194154802577;-24.437789799319713;RURAL;0.5994299937153155
588;354260205000053;-47.765940817116515;-24.479470390819458;RURAL;0.4940899986977806
589;354260205000054;-47.817703509438566;-24.540126711527115;RURAL;0.4942335426607339
590;354260205000055;-47.89706719167612;-24.543698386513373;RURAL;0.5704937140177528
591;354260205000056;-47.710269037067725;-24.435114292150196;RURAL;0.5042678905160833
592;354260205000057;-47.66977284866441;-24.46695489445703;RURAL;0.5166396988286441
593;354260205000058;-47.69984501845933;-24.510855085770284;RURAL;0.5252635403216587
594;354260205000059;-47.73537856509777;-24.558519530976447;RURAL;0.4896027249361434
595;354260205000060;-47.825156546379674;-24.568736377468845;RURAL;0.4976521435017817
596;354260205000061;-47.92470964920829;-24.592449021648562;RURAL;0.5360384368783958
597;354260205000062;-47.99772882637713;-24.55402087793434;RURAL;0.5152583622268744
598;354260205000063;-48.02904042194804;-24.5407755813641;RURAL;0.4368010735794223
599;354260205000064;-47.947030295329355;-24.55836897305061;RURAL;0.4523645726757997
600;354260205000065;-47.83479326487423;-24.492244553173833;URBANO;0.5479326945305413
601;354260205000066;-47.82577187823831;-24.499918805124203;URBANO;0.743007289901624
602;354260205000067;-47.861312960138925;-24.50145821743658;URBANO;0.7351731968921665
603;354260205000068;-47.80807677652253;-24.518778197634866;URBANO;0.43203812235612293
604;354260205000069;-47.837268724709666;-24.527227777772264;URBANO;0.5723602982030745
605;354280005000001;-49.00839295815363;-24.657448247646286;URBANO;0.6618876119642376
606;354280005000002;-49.00433268345234;-24.655610606460435;URBANO;0.5520280415874483
607;354280005000003;-49.00159972196646;-24.639921971989867;URBANO;0.4934100915840531
608;354280005000004;-49.08188383696129;-24.574013239748272;RURAL;0.5269431291726692
609;354280005000005;-49.01616982289312;-24.603653116660137;RURAL;0.4958991964310038
610;354280005000006;-48.97610993609487;-24.558143391624647;RURAL;0.5054975137544777
611;354280005000007;-48.9506608978946;-24.624337769660002;RURAL;0.5011505741437977
612;354280005000008;-49.102638587514505;-24.641107195968658;RURAL;0.494901781932487
613;354995305000001;-46.94171913484758;-23.849931234438877;URBANO;0.6200162641601966
614;354995305000002;-46.94157600358184;-23.853650308455546;URBANO;0.630863614217661
615;354995305000003;-46.94671885513059;-23.857831900803706;URBANO;0.6150767431044544
616;354995305000004;-46.95901730151017;-23.86588748333762;URBANO;0.6142520768413653
617;354995305000005;-46.98856080348519;-23.87682279807711;URBANO;0.5098989629580153
618;354995305000006;-46.9721004815997;-23.84464547926949;URBANO;0.6529605508059915
619;354995305000007;-46.953851777007664;-23.835224367020416;URBANO;0.5551041340535191
620;354995305000008;-46.95208528922895;-23.81397272069681;URBANO;0.5586261199349475
621;354995305000009;-46.93075924791909;-23.81973794452514;URBANO;0.5522813318727554
622;354995305000010;-46.91520774884672;-23.827407469600097;URBANO;0.6034136372191006
623;354995305000011;-46.92200587690471;-23.85277157326785;URBANO;0.5502615750665303
624;354995305000012;-46.920646042380824;-23.87953902541477;URBANO;0.5105085254839115
625;354995305000013;-46.95852811782617;-23.883068401614576;URBANO;0.6061286098662437
626;354995305000014;-47.00842567985618;-23.836297857368773;RURAL;0.5702376942754945
627;354995305000015;-46.94834571257216;-23.796623264146024;RURAL;0.5734731445881194
628;354995305000016;-46.97203244824025;-23.787714520255367;RURAL;0.49756724226734705
629;354995305000017;-46.896241330883285;-23.80626325856433;RURAL;0.5564945289707603
630;354995305000018;-46.87181350264073;-23.86908293143697;RURAL;0.5558135494781326
631;354995305000019;-46.90314767871709;-23.90603764820958;RURAL;0.6851569853862269
632;354995305000020;-46.93355671071976;-23.920012970601856;RURAL;0.5270871859420972
633;354995305000021;-46.9441642046344;-23.855686370764012;URBANO;0.5678472825662466
634;354995305000022;-46.95102667867234;-23.862287009550304;URBANO;0.5411711524196396
635;354995305000023;-46.98658346738122;-23.851031996761957;URBANO;0.6159834584651424
636;354995305000024;-46.90735840887822;-23.819548311121377;URBANO;0.5487454477362252
637;354995305000025;-46.900283031174865;-23.84347389978779;URBANO;0.4969461530594162
638;354995305000026;-46.901225040484995;-23.86388955377347;URBANO;0.5352370937327829
639;354995305000027;-46.94069413942286;-23.894008089947274;URBANO;0.6094695224102614
640;355180105000001;-47.926622650396205;-24.38928921708089;URBANO;0.6439483440973472
641;355180105000002;-47.926433011770776;-24.382941908200827;URBANO;0.5685315351990501
642;355180105000003;-47.92867910874127;-24.383485790619883;URBANO;0.6262169831984788
643;355180105000004;-47.93153860285769;-24.38693862794014;URBANO;0.5282360691155522
644;355180105000005;-47.92454815075882;-24.38338591682686;URBANO;0.5826601712396239
645;355180105000006;-47.93603858304014;-24.392771098334023;URBANO;0.4441740136918425
646;355180105000007;-47.92642684092435;-24.37630500192024;URBANO;0.5787269301145339
647;355180105000008;-47.90936652945281;-24.428784445883288;RURAL;0.5528258992505973
648;355180105000009;-47.94480293898353;-24.422087234704435;RURAL;0.5716266503039047
649;355180105000010;-47.94594749673067;-24.464469214830945;RURAL;0.5640856921095746
650;355180105000011;-47.9853504647897;-24.480770949121716;RURAL;0.6211065030851348
651;355180105000012;-47.94927314840742;-24.382834572590532;RURAL;0.5068590597717795
652;355180105000013;-47.98550650520853;-24.422775578248658;RURAL;0.4996787975782247
653;355180105000014;-47.97679061986641;-24.35495308665855;RURAL;0.5269460839020422
654;355180105000015;-48.0445266907962;-24.32475794317378;RURAL;0.5173387569440898
655;355180105000016;-47.95006044730819;-24.276203935674555;URBANO;0.5209623753734763
656;355180105000017;-48.04168431891614;-24.27452276831336;RURAL;0.5534020388020648
657;355180105000018;-47.98017976072988;-24.244103838689337;RURAL;0.5771809344739209
658;355180105000020;-47.808397168417706;-24.24675301591599;RURAL;0.5393726988326666
659;355180105000021;-47.870992677758224;-24.261325201872065;RURAL;0.4497872143972336
660;355180105000023;-47.90265598127339;-24.327530934766834;RURAL;0.4987552082427398
661;355180105000025;-47.866985971937126;-24.408117567797856;RURAL;0.5362606224166576
662;355180105000026;-47.93765766830638;-24.36556946273017;RURAL;0.454759289367312
663;355180105000027;-48.09155281884105;-24.232480078692543;RURAL;0.30074598870554503
664;355350005000001;-47.50431317116163;-23.97088896837509;URBANO;0.5904102222839259
665;355350005000002;-47.51272364269414;-23.97311534213925;URBANO;0.5373720271832976
666;355350005000003;-47.511790699646525;-23.962664751910054;URBANO;0.523300542117286
667;355350005000004;-47.51066872440918;-23.92116024324967;URBANO;0.5599835906491881
668;355350005000005;-47.52040028722017;-23.902278590232637;URBANO;0.5521867472220774
669;355350005000006;-47.49751985474344;-23.954925859063646;URBANO;0.5785313371697599
670;355350005000007;-47.466166604247256;-23.94102645439505;RURAL;0.5067220913334769
671;355350005000008;-47.45052015066839;-24.0220112919922;RURAL;0.6075476076807008
672;355350005000010;-47.74080809916597;-24.032050254134948;RURAL;0.4956028118575018
673;355350005000011;-47.53876775076518;-23.956192602621034;RURAL;0.5947671657087332
674;355350005000012;-47.5816144249323;-23.910936328997494;RURAL;0.5299975104448933
675;355350005000013;-47.56431740631757;-23.880608979339502;RURAL;0.4935363579759178
676;355350005000014;-47.5852725556896;-24.039134733025847;RURAL;0.4941615429382051
677;355350005000015;-47.50680227426021;-23.963691636601393;URBANO;0.6431500758922823
678;355350005000016;-47.52615096035007;-23.90492307846072;URBANO;0.5502396705698572
679;410020205000001;-48.99209010503292;-24.6614472204835;URBANO;0.6313741998984918
680;410020205000002;-48.990988588066585;-24.6595637860031;URBANO;0.6569856641337227
681;410020205000003;-48.97230093943256;-24.729385970070524;RURAL;0.5369002450789271
682;410020205000004;-48.91769090057775;-24.72778298344276;RURAL;0.5120031537240035
683;410020205000005;-48.920161103019126;-24.680382801848257;RURAL;0.5632481382621483
684;410020205000006;-49.05684024716062;-24.686568163384344;RURAL;0.4464269185164801
685;410020205000007;-48.90417560731559;-24.673568458354865;RURAL;0.5417024304721366
686;410020205000008;-48.85751512135209;-24.7086570869156;RURAL;0.4386684194533008
687;410020205000009;-48.80976133262663;-24.679851131330008;RURAL;0.5450438417257131
688;410020205000010;-48.81042887736501;-24.780545469995353;RURAL;0.4260529274707292
689;410020205000011;-48.71589149298579;-24.763906565134413;RURAL;0.454549359978769
690;410020205000012;-48.61307767934891;-24.75580038712212;RURAL;0.3326450512078488
691;410020205000013;-48.61927271066397;-24.859032347554816;RURAL;0.4591030554633975
692;410020205000014;-48.92637449039885;-24.835268590755806;RURAL;0.3664197709896105
693;410020205000015;-48.99682552551451;-24.856216684440778;RURAL;0.5317637772892148
694;410020205000016;-49.028405921859566;-24.8279860147285;RURAL;0.4747422737951694
695;410020205000017;-49.05591719234673;-24.770326830759824;RURAL;0.5062714980911851
696;410020205000018;-48.981898172912295;-24.66769958838911;URBANO;0.5419834612984474
697;410020205000019;-48.99941649887389;-24.656363238258546;URBANO;0.5884842765430388
