,Cod_setor,long,lat,TIPO,income,longevity,literacy,Wealth_index_2010,Wealth_index_2015,Wealth_index_2020
733,410520105000011,-49.334415840403,-24.8739027549999,RURAL,0.4942567976104575,0.7833333333333333,0.9259130703073778,-0.560803288221359,-0.493563187122345,-0.485990071296692
755,410520110000002,-49.4256082772868,-24.8707656952106,RURAL,0.4438106357146404,0.7666666666666667,0.8744638584134723,-0.574138426780701,-0.503394144773483,-0.518628984689713
691,410020205000013,-48.619272710664,-24.8590323475548,RURAL,0.4591030554633975,0.7,0.9000085755938599,-0.571832686662674,-0.552412855625153,-0.563681936264038
693,410020205000015,-48.9968255255145,-24.8562166844408,RURAL,0.5317637772892148,0.8666666666666667,0.9197080291970804,-0.552569025754929,-0.523826950788498,-0.486284810304642
749,410520105000027,-49.2264226427551,-24.8546326277128,RURAL,0.5311268896516105,0.7,0.8240370495877104,-0.54357733130455,-0.483693730831146,-0.486015444993973
741,410520105000019,-49.1106242866886,-24.8544038065625,RURAL,0.4739961660131394,0.75,0.8191214470284237,-0.474793380498886,-0.450118011236191,-0.45256609916687
127,350990805000014,-47.849258306327,-24.8542240606,RURAL,0.5379010911400288,0.8333333333333334,0.9555555555555556,-0.538714241981506,-0.581056123971939,-0.540749126672745
754,410520110000001,-49.4642874990458,-24.8537854599646,URBANO,0.5473296364205392,0.75,0.9722222222222222,-0.563754802942276,-0.497296899557114,-0.47027508020401
132,350990805000019,-47.9417826921502,-24.8531635392461,RURAL,0.4421614120843909,0.8333333333333334,0.9239560095495284,-0.571196919679642,-0.522987854480743,-0.519638669490814
107,350925405000030,-48.2543049806995,-24.8512582298541,RURAL,0.4969934248975758,0.8833333333333333,0.900861731296514,-0.579283475875855,-0.55142930150032,-0.551618146896362
106,350925405000029,-48.1813974641768,-24.8496625409177,RURAL,0.4347119559879213,0.8166666666666667,0.8749701304258428,-0.565777188539505,-0.511113047599793,-0.521839356422424
74,350540105000011,-48.5262771704091,-24.845954493576,RURAL,0.5278987778012956,0.8,0.8917569693833278,-0.569306355714798,-0.527569115161896,-0.55823312997818
734,410520105000012,-49.3530786572426,-24.8421693128376,RURAL,0.4011673645530933,0.75,0.8324037184594953,-0.586516296863556,-0.511196315288544,-0.510148894786835
748,410520105000026,-49.2890519089099,-24.8411489577323,RURAL,0.5518690133175546,0.75,0.9167984398060298,-0.247438725829124,-0.059588763490319,-0.066781139373779
228,352042605000008,-47.7045104031517,-24.8385266190522,URBANO,0.5251434314495348,0.8333333333333334,0.8919708029197081,-0.12770466580987,0.099100062251091,0.065794613212347
67,350540105000004,-48.4122476134225,-24.8382895218584,RURAL,0.4421445048164606,0.75,0.8702991124108563,-0.542484223842621,-0.545501005649567,-0.541989666223526
692,410020205000014,-48.9263744903989,-24.8352685907558,RURAL,0.3664197709896105,0.7,0.8411027568922306,-0.57831484079361,-0.561231809854507,-0.554673302173615
753,410520105000031,-49.2718557376228,-24.8342240841104,RURAL,0.5059478272237746,0.7666666666666667,0.878855425247178,0.261935847997665,0.3606843739748,0.400833228230476
725,410520105000003,-49.2560750413341,-24.8317296786928,URBANO,0.590521356382676,0.7833333333333333,0.8486285567803128,0.327642449736595,0.353195813298225,0.422142049670219
750,410520105000028,-49.268245466554,-24.8315451458821,URBANO,0.5175298891277724,0.7666666666666667,0.9273927392739272,0.312837234139442,0.388970613479614,0.449626979231834
726,410520105000004,-49.2665226100216,-24.8310294171538,URBANO,0.4940421435782272,0.8,0.941382500660851,0.293000775575638,0.42027733027935,0.481112766265869
751,410520105000029,-49.2626197771263,-24.8310283832551,URBANO,0.6383083473543268,0.7833333333333333,0.960109716015228,0.322787281125784,0.437033438682556,0.511245253682137
237,352042605000018,-47.6761444735638,-24.8299705456498,URBANO,0.5782994515548808,0.85,0.9306306306306308,0.049370602145791,0.19857649281621,0.161278346180916
735,410520105000013,-49.310349952102,-24.8299128886943,RURAL,0.4904210798605322,0.7666666666666667,0.8866470863661516,-0.588470435142517,-0.44070274233818,-0.485824412107468
738,410520105000016,-49.1753793903954,-24.8295508417879,RURAL,0.4563517185007921,0.7,0.7785394932935916,-0.520509314537048,-0.515767562389374,-0.559884476661682
728,410520105000006,-49.2217263665563,-24.8291243512311,RURAL,0.4646904570862545,0.7333333333333333,0.8632047690871221,-0.526118451356888,-0.516084235906601,-0.518908560276032
694,410020205000016,-49.0284059218596,-24.8279860147285,RURAL,0.4747422737951694,0.7833333333333333,0.8444605708756652,-0.564803916215897,-0.532386910915375,-0.518141174316406
757,410520110000004,-49.4914569521589,-24.8260445912361,RURAL,0.4633362215456573,0.8,0.9173636667781868,-0.534133750200272,-0.544072127342224,-0.5247787296772
727,410520105000005,-49.2647673912953,-24.8247347119716,URBANO,0.6231409987063786,0.8166666666666667,0.9833732724945016,0.342543483525515,0.439386633038521,0.521544244885445
724,410520105000002,-49.2550686202782,-24.8247068178906,URBANO,0.5578838447036214,0.7833333333333333,0.9256080496956408,0.337137385457754,0.385243955254555,0.507389715313911
764,410520110000011,-49.412745777515,-24.8226178769604,RURAL,0.38681757571639896,0.7833333333333333,0.8949873568347463,-0.571127933263779,-0.519526571035385,-0.522136056423187
723,410520105000001,-49.2602718374649,-24.8189865183203,URBANO,0.5411418113034324,0.75,0.9234723908325057,0.257257337868214,0.420265933871269,0.433883539587259
752,410520105000030,-49.2583861458234,-24.8110695935189,RURAL,0.5645421038414941,0.7833333333333333,0.9116377733889256,0.107336935400963,0.238933738321066,0.286282732337713
186,352030105000019,-47.7175174256476,-24.8106310649759,URBANO,0.486961881160669,0.7833333333333333,0.9209523809523811,-0.524322545528412,-0.532588642835617,-0.501381289958954
197,352030105000035,-47.7806845640854,-24.8052899579859,URBANO,0.44363367050000935,0.8833333333333333,0.9819819819819819,-0.540251606702805,-0.462408673763275,-0.434988674521446
763,410520110000010,-49.4098205025274,-24.8037574695063,RURAL,0.4585394372361759,0.7833333333333333,0.9094580549368968,-0.572188037633896,-0.504180949926376,-0.476948899030685
736,410520105000014,-49.2948134671283,-24.8034898610653,RURAL,0.5878331199112828,0.7833333333333333,0.9350781324896942,-0.579823881387711,-0.377721738815308,-0.380308669805527
105,350925405000028,-48.2096113239401,-24.802526539852,RURAL,0.4573857047935409,0.9666666666666668,0.917948717948718,-0.455002188682556,-0.319427287578583,-0.323904847353697
103,350925405000026,-48.1715063640604,-24.8019550208293,RURAL,0.4643873426447235,0.8333333333333334,0.8701561302232443,-0.405826950073242,-0.335639390349388,-0.364460614323616
762,410520110000009,-49.3553933996006,-24.7982851484754,RURAL,0.4816169357152226,0.7833333333333333,0.8524904214559387,-0.577680718898773,-0.520516955852509,-0.44224933385849
351,352460005000018,-48.0710954027237,-24.7961510977878,RURAL,0.5545052671787029,0.9333333333333332,0.9414556962025316,-0.543005913496017,-0.525440794229507,-0.4898961186409
737,410520105000015,-49.2404653881427,-24.794096684855,RURAL,0.4299115796238587,0.8166666666666667,0.7780676328502416,-0.54277520775795,-0.382903927564621,-0.383265590667725
75,350540105000012,-48.5034088264777,-24.7929953888453,RURAL,0.5106271085910874,0.8,0.9085756897837436,-0.536126273870468,-0.479935401678085,-0.504508078098297
108,350925405000031,-48.2596757306072,-24.7893929485759,RURAL,0.4622754632076276,0.7333333333333333,0.9353846153846154,-0.584159976243973,-0.538524323701859,-0.558937281370163
236,352042605000017,-47.6220077636672,-24.7887356071259,URBANO,0.5571220148726986,0.7833333333333333,0.8977395630542938,-0.212384994328022,-0.087718176841736,0.075632035732269
350,352460005000017,-48.0082999436492,-24.7877884607547,RURAL,0.5710683243141625,0.75,0.8937478968975032,-0.567235141992569,-0.522102969884872,-0.517441320419312
104,350925405000027,-48.1729051482561,-24.787782955874,RURAL,0.5598009711036442,0.8,0.9455490077288832,-0.358281108736992,-0.261900635063648,-0.270384554192424
114,350925405000038,-48.1974336761022,-24.7841537793332,RURAL,0.5312936817261372,0.8666666666666667,0.9112499392289368,-0.316913667321205,-0.205724037438631,-0.208664800226688
688,410020205000010,-48.810428877365,-24.7805454699954,RURAL,0.4260529274707292,0.8166666666666667,0.8184819601325147,-0.549217480421066,-0.5411740899086,-0.551501709222794
761,410520110000008,-49.3466401725253,-24.7737879782125,RURAL,0.4020561285080941,0.8,0.922184255269978,-0.584362238645554,-0.529035753011703,-0.481568646430969
740,410520105000018,-49.1334703085679,-24.772603868827,RURAL,0.5354190473168627,0.6,0.9346405228758168,-0.547346955537796,-0.51714802980423,-0.520456475019455
349,352460005000016,-47.9601605928613,-24.7703839762808,RURAL,0.5234933540334602,0.7166666666666667,0.954248366013072,-0.5669324696064,-0.481293201446533,-0.437500262260437
695,410020205000017,-49.0559171923467,-24.7703268307598,RURAL,0.5062714980911851,0.6333333333333333,0.8770973154362416,-0.566766577959061,-0.53899707198143,-0.539650052785873
758,410520110000005,-49.5021132710918,-24.7702366890717,RURAL,0.4681857729236655,0.7833333333333333,0.9391342700522968,-0.568657380342483,-0.553484010696411,-0.516152435541153
113,350925405000037,-48.1965071769973,-24.7693876275103,RURAL,0.5408634397165174,0.8333333333333334,0.9084556254367576,-0.412632530927658,-0.331319680809975,-0.297611805796623
873,412863305000007,-49.2406628692192,-24.764144828989,RURAL,0.5029782498552225,0.7166666666666667,0.8963477366255144,-0.56679368019104,-0.436616063117981,-0.47262334227562
689,410020205000011,-48.7158914929858,-24.7639065651344,RURAL,0.454549359978769,0.7666666666666667,0.8940972222222223,-0.570909237861633,-0.524112159013748,-0.550881052017212
66,350540105000003,-48.4505781397579,-24.7629603557933,RURAL,0.4904167073868491,0.75,0.9487179487179488,-0.536848324537277,-0.481528866291046,-0.520275014638901
198,352030105000036,-47.7365595084565,-24.761953412997,URBANO,0.5550574068110579,0.8166666666666667,0.9629629629629628,-0.561438012123108,-0.523641735315323,-0.499155294895172
760,410520110000007,-49.4046370152783,-24.7610851575838,RURAL,0.40700798957879625,0.7333333333333333,0.9125295508274232,-0.598145264387131,-0.555725681781769,-0.5384068608284
249,352042605000030,-47.5799163418714,-24.76019307773,URBANO,0.6456995422001515,0.7833333333333333,0.8823051948051948,0.36307552754879,0.541254162788391,0.555659103393555
64,350540105000001,-48.5030913317395,-24.7597866694599,URBANO,0.6149825177401416,0.7833333333333333,0.9210022900216726,0.241367849707603,0.234342021495104,0.223846273869276
506,353620805000015,-47.8560221677102,-24.7581947875369,RURAL,0.5431848683063234,0.7833333333333333,0.9540229885057472,-0.540783625841141,-0.410206979513168,-0.384523704648018
690,410020205000012,-48.6130776793489,-24.7558003871221,RURAL,0.3326450512078488,0.75,0.6789915966386554,-0.583066195249558,-0.578732419013977,-0.602513641119003
235,352042605000016,-47.5718056581078,-24.7544865872635,URBANO,0.5751685547085645,0.75,0.9355105105105104,0.578085047006607,0.688417547941208,0.695047986507416
874,412863305000008,-49.2955022261942,-24.7542019249006,RURAL,0.4936623571154826,0.7666666666666667,0.92683226758485,-0.547002255916595,-0.456969940662384,-0.470563936233521
65,350540105000002,-48.4973978880854,-24.7528438478008,URBANO,0.5567761348885919,0.75,0.9540805238325586,0.206691934168339,0.226105896383524,0.150404034554958
247,352042605000028,-47.5661353403167,-24.7517400144436,URBANO,0.6456964153646675,0.8666666666666667,0.967249982430248,0.713845658302307,0.755625331401825,0.752948713302612
507,353620805000016,-47.918450713707,-24.7507743843141,RURAL,0.5317579719333986,0.7333333333333333,0.9097318539066112,-0.565419608354569,-0.470268154144287,-0.407865324616432
248,352042605000029,-47.56000210842,-24.7484133364325,URBANO,0.6388080303937059,0.7833333333333333,0.9828595317725752,0.826041722297668,0.832052326202393,0.819455432891846
242,352042605000023,-47.5550388709826,-24.7471931976332,URBANO,0.6343937020081093,0.8333333333333334,0.9827513227513226,0.905390554666519,0.909413635730743,0.886260819435119
102,350925405000025,-48.092648701436,-24.7447780134466,RURAL,0.5128619551869397,0.8333333333333334,0.8987488507814686,0.286725428700447,0.239610251784325,0.228973722457886
112,350925405000036,-48.1501377275459,-24.7446854136654,RURAL,0.5136721039059121,0.8666666666666667,0.919096710849288,-0.423972499370575,-0.29118719920516,-0.283428603410721
109,350925405000033,-48.2387786507195,-24.7433400211062,RURAL,0.4769242927477516,0.8,0.9408866995073892,-0.594288736581802,-0.592758285999298,-0.611985576152801
250,352042605000031,-47.5454418979463,-24.7433219338076,URBANO,0.6573143974796021,0.8333333333333334,0.9475961359143636,0.927729171514511,0.952093553543091,0.930465459823608
518,353620805000028,-47.8704434970631,-24.7430114670642,RURAL,0.39866500032885016,1.0,0.7102734663710274,0.008860054425895,0.081116580963135,0.122258330881596
93,350925405000016,-48.1094208181439,-24.7416522242296,URBANO,0.3490453805249753,0.8166666666666667,0.9009834729981376,0.57700235247612,0.569883918762207,0.549927580356598
759,410520110000006,-49.4514041766237,-24.7414213516426,RURAL,0.4303699123683564,0.7666666666666667,0.9271339439798222,-0.560418438911438,-0.55331414937973,-0.532692152261734
92,350925405000015,-48.1068488384939,-24.7403130055839,URBANO,0.6450046861870246,0.7666666666666667,0.9488991033934854,0.588347148895264,0.565178263187408,0.537437343597412
225,352042605000001,-47.5543431180948,-24.7392059882408,URBANO,0.5858668175615882,0.8166666666666667,0.9673415511698708,0.976991194486618,0.974076008796692,0.922315454483032
238,352042605000019,-47.5528449689067,-24.73838739661,URBANO,0.6451130610259319,0.7833333333333333,0.9401965683824756,1.03941911458969,0.972279191017151,0.94691276550293
239,352042605000020,-47.5513421791808,-24.738271976788,URBANO,0.6510562209266303,0.9,0.9612031921424188,1.05926023721695,0.991568183898926,0.956577408313751
243,352042605000024,-47.541312147997,-24.7381034698231,URBANO,0.6146357983012689,0.7833333333333333,0.8519668737060041,1.02732275724411,1.01499065160751,0.984402430057525
94,350925405000017,-48.1135605156739,-24.7379689566645,URBANO,0.4939363321292975,0.6333333333333333,0.95465564738292,0.706779080629349,0.703427147865295,0.648840409517288
95,350925405000018,-48.1185396914035,-24.7367306580497,URBANO,0.38191891395809,0.7333333333333333,0.9222016831505884,0.646288412809372,0.666302788257599,0.612207812070847
227,352042605000004,-47.5588495078636,-24.7366011124821,URBANO,0.5470901713542838,0.7833333333333333,0.90619258860958,0.954565179347992,0.934398567676544,0.920120072364807
232,352042605000013,-47.5488653398139,-24.7361946191695,URBANO,0.592677507805974,0.75,0.9417078799868118,1.06364325284958,1.04177412986755,1.00013393163681
91,350925405000014,-48.1088608520428,-24.735374469598,URBANO,0.5382872218849514,0.7833333333333333,0.9503322776490194,0.730373907089233,0.734600234031677,0.705072712898254
89,350925405000012,-48.0985821370689,-24.7352973050075,URBANO,0.3868187153903224,0.7666666666666667,0.906387975845772,0.594307154417038,0.58127201795578,0.560329586267471
80,350925405000003,-48.1112702600798,-24.7346853205805,URBANO,0.5760368598937099,0.7833333333333333,0.9573355683269476,0.774474024772644,0.780397987365723,0.769516551494598
90,350925405000013,-48.1044628754743,-24.7345925960764,URBANO,0.4626865525532685,0.75,0.9309812706116608,0.728632748126984,0.707316243648529,0.669740569591522
233,352042605000014,-47.5387133322728,-24.7340604839025,URBANO,0.6241103485419129,0.8333333333333334,0.8578976259091533,1.02790182828903,0.982703113555908,0.992781734466553
503,353620805000012,-47.8733301419465,-24.732431365984,URBANO,0.5224571736719054,0.8166666666666667,0.9201927517836322,0.395674400776625,0.442434676736593,0.412788140773773
241,352042605000022,-47.5289564347988,-24.7307448264625,URBANO,0.5799124955626219,0.85,0.9418594104308391,0.80523476600647,0.838985335826874,0.868316566944122
81,350925405000004,-48.1217918433486,-24.7297599453135,URBANO,0.5834880168244337,0.8333333333333334,0.9443469026975824,0.802645415067673,0.838060772418976,0.843954133987427
681,410020205000003,-48.9723009394326,-24.7293859700705,RURAL,0.5369002450789271,0.8333333333333334,0.9038720538720538,-0.529826891422272,-0.460573399066925,-0.523679214715958
226,352042605000002,-47.5361670125202,-24.7293324914562,URBANO,0.6327751128239624,0.7666666666666667,0.9241121197642936,0.953955602645874,0.965431439876556,0.979125547409058
79,350925405000002,-48.104313157802,-24.7292501630225,URBANO,0.6731059819593593,0.8333333333333334,0.9686769067541172,0.788146376609802,0.823601067066193,0.774786305427551
515,353620805000025,-47.8851168549384,-24.7291564624435,URBANO,0.5113371916540315,0.8,0.9147666974769778,0.500323858857155,0.558259278535843,0.51769073009491
516,353620805000026,-47.8742187425405,-24.7289496423994,URBANO,0.5755788627174055,0.8666666666666667,0.9714278922722196,0.485153737664223,0.535976129770279,0.487552237510681
82,350925405000005,-48.124745250879,-24.728359279625,URBANO,0.5969642394714637,0.85,0.9411563095773622,0.772479665279388,0.850179421901703,0.829371166229248
682,410020205000004,-48.9176909005778,-24.7277829834428,RURAL,0.5120031537240035,0.8,0.945604311008468,-0.593921339511871,-0.550032663345337,-0.553318411111832
244,352042605000025,-47.5464184093572,-24.7273688064276,URBANO,0.5409211264983893,0.7833333333333333,0.929703796412182,1.01675419807434,1.00266075134277,0.951749992370605
78,350925405000001,-48.1076304405615,-24.7271487562664,URBANO,0.5864255651442924,0.7833333333333333,0.9660940743973234,0.901557719707489,0.92165402173996,0.857324159145355
83,350925405000006,-48.1243504401659,-24.726267970378,URBANO,0.5764768209890365,0.7833333333333333,0.9463836816777992,0.939375698566437,0.950271427631378,0.905520761013031
502,353620805000011,-47.8753242578859,-24.7258619064516,URBANO,0.537305405276113,0.9333333333333332,0.97084917617237,0.607061415910721,0.611812537908554,0.55689435005188
86,350925405000009,-48.1095371920888,-24.7253239927474,URBANO,0.6580687253936033,0.85,0.9601772197680124,0.955511343479156,1.00299075841904,0.936025750637054
87,350925405000010,-48.1073525655188,-24.7252474752748,URBANO,0.6526212417057244,0.8333333333333334,0.9890162368672396,0.927301573753357,0.960904967784881,0.892831587791443
505,353620805000014,-47.8234157181633,-24.7244894710529,RURAL,0.5216817997153803,0.8,0.9695015129797738,-0.54789656996727,-0.405887305736542,-0.391647386550903
88,350925405000011,-48.101612087417,-24.7242740996312,URBANO,0.5660070381775933,0.8333333333333334,0.9616172282486959,0.777397787570953,0.812603771686554,0.710076546669006
497,353620805000006,-47.8822835734385,-24.7224195545787,URBANO,0.6326876428198145,0.8666666666666667,0.9572190929713272,0.645145344734192,0.601463696360588,0.582389861345291
84,350925405000007,-48.1259577716762,-24.721851328517,URBANO,0.6459519604469154,0.8333333333333334,0.9515417555539928,0.928201031684875,0.913969671726227,0.956410026550293
240,352042605000021,-47.5356804918889,-24.7217986421599,URBANO,0.5788212534603658,0.8,0.9679763797410856,0.828495121002197,0.870966553688049,0.871911239624023
234,352042605000015,-47.5230877289827,-24.7215060369353,URBANO,0.580154869370551,0.8,0.9043217535153018,0.560436954349279,0.682737147808075,0.724329972267151
212,352030105000051,-47.5760707673831,-24.7211688390429,URBANO,0.4904896271002447,0.6166666666666667,0.9766355140186916,0.48525750041008,0.479503226280212,0.484096592664719
501,353620805000010,-47.8689928994687,-24.7205567498318,URBANO,0.5040392061273671,0.75,0.8619541473139488,0.543608498573303,0.497715011239052,0.440842020511627
514,353620805000024,-47.8871079210087,-24.7198852984352,URBANO,0.6592805412195829,0.7333333333333333,0.9960518894529048,0.653473550081253,0.619188448786735,0.583584505319595
495,353620805000004,-47.8751607670216,-24.7193901919724,URBANO,0.548561117716992,0.8666666666666667,0.9579189058123768,0.672271984815598,0.623627355694771,0.58856013417244
875,412863305000009,-49.3501195265416,-24.7190302959861,RURAL,0.4007984154689389,0.75,0.902423788105947,-0.587730395793915,-0.536162346601486,-0.516910809278488
85,350925405000008,-48.1147032575616,-24.7181574814954,URBANO,0.6653108732581389,0.8333333333333334,0.9745037901456214,0.98225702047348,1.04564162492752,0.996121978759766
96,350925405000019,-48.1071214613341,-24.7180589589113,URBANO,0.6391925638372216,0.65,0.9699346891646256,0.915563976764679,0.939936900138855,0.89079692363739
245,352042605000026,-47.5088371932532,-24.7175461925234,URBANO,0.5964183276449692,0.75,0.9513853476117626,0.264016687870026,0.474049454368651,0.58374607861042
508,353620805000017,-47.9263235218798,-24.7174429676057,RURAL,0.6644633474916424,0.8166666666666667,0.9738562091503268,-0.553068518638611,-0.401091715693474,-0.384405592083931
739,410520105000017,-49.1771257060348,-24.7171571727584,RURAL,0.4408427581405355,0.7666666666666667,0.8205015182681947,-0.600587427616119,-0.515526127815247,-0.520053547620773
183,352030105000016,-47.5702176731276,-24.7169011878953,URBANO,0.522570092464329,0.6833333333333333,0.9651751848280296,0.636181515455246,0.646630561351776,0.61412650346756
496,353620805000005,-47.8898001488538,-24.7167230243052,URBANO,0.6078956541368371,0.85,0.9798154429733378,0.611798077821732,0.600793808698654,0.578750324249268
356,352460005000025,-48.0058006495541,-24.7164255535298,RURAL,0.5568931990011919,0.6333333333333333,0.9651744763385044,0.441754114627838,0.455950020998716,0.432759658247232
494,353620805000003,-47.8825371187642,-24.7154447841773,URBANO,0.7129102534885957,0.9166666666666666,0.9939898289412852,0.67766432762146,0.638381734490395,0.587054175138473
216,352030105000055,-47.5740883592655,-24.714987881591,URBANO,0.5275330860615838,0.7333333333333333,0.9387197191162476,0.567179977893829,0.539302414655685,0.52824981212616
100,350925405000023,-48.1633443696845,-24.7147857106558,URBANO,0.4945887797395437,0.8,0.9330463892874222,-0.168850490450859,-0.084634490311146,-0.078878895938397
178,352030105000011,-47.5661240405263,-24.7138897693949,URBANO,0.5764629026434921,0.8333333333333334,0.9626135569531796,0.728578627109528,0.732595187425613,0.666760396957397
179,352030105000012,-47.5687159180261,-24.7138832138827,URBANO,0.5475179571910629,0.8,0.9393070489844684,0.674677574634552,0.674618405103683,0.662051498889923
354,352460005000023,-48.01247665632,-24.7135994860796,RURAL,0.5122287697121146,0.7,0.935205612167478,0.519659107923508,0.470021086931229,0.467299970984459
500,353620805000009,-47.8711508048462,-24.7135605660937,URBANO,0.5998623479383504,0.85,0.976713762428048,0.543387585878372,0.490669240802527,0.445935007929802
170,352030105000003,-47.5600663158669,-24.7127001514525,URBANO,0.675552093473967,0.9,0.946880402325947,0.794012856483459,0.753588008880615,0.723067677021027
872,412863305000006,-49.2674595875705,-24.7126963418876,RURAL,0.407463704451344,0.75,0.93359375,-0.582228702306747,-0.528755885362625,-0.521722674369812
195,352030105000032,-47.5755592425513,-24.7125555049991,URBANO,0.4984977646913185,0.7666666666666667,0.9262017787963114,0.516069662570953,0.510328483581543,0.48847890496254
492,353620805000001,-47.8802362044695,-24.7124800527914,URBANO,0.6963516185160297,0.95,0.9968304278922346,0.667369014024734,0.624850365519524,0.569689616560936
185,352030105000018,-47.6076711186277,-24.7122995115425,URBANO,0.4960988726090952,0.8,0.9304253943200376,-0.522637075185776,-0.458315634727478,-0.393662166595459
76,350540105000013,-48.5001423400974,-24.7119808285817,RURAL,0.5794421585487486,0.6833333333333333,0.6174603174603175,-0.512770259380341,-0.528048235177994,-0.528216189146042
110,350925405000034,-48.2126586663917,-24.7119050405651,RURAL,0.4828325904229183,0.7833333333333333,0.9306397306397306,-0.552401983737946,-0.514640164375305,-0.501317644119263
355,352460005000024,-48.0080300136802,-24.7118096794661,URBANO,0.5020452015783885,0.6666666666666666,0.9299536011810609,0.595243835449219,0.542103004455566,0.530472514033318
184,352030105000017,-47.5744237513247,-24.7116034385873,URBANO,0.525610561868254,0.7166666666666667,0.9373619233268357,0.537654274702072,0.535394793748856,0.524820813536644
182,352030105000015,-47.572404390947,-24.7115048508256,URBANO,0.4961227464167773,0.7333333333333333,0.8917483290617619,0.590897226333618,0.607596909999847,0.576780623197555
97,350925405000020,-48.1692353047586,-24.7109670929938,URBANO,0.4996308483665588,0.8166666666666667,0.948659214464602,-0.338605397939682,-0.246854222565889,-0.285716159641743
498,353620805000007,-47.8916500666169,-24.7103395176351,URBANO,0.5608190381240991,0.8166666666666667,0.9576193061635392,0.617175042629242,0.614484149217606,0.561143547296524
180,352030105000013,-47.568633041561,-24.70998668221,URBANO,0.5659833432299193,0.8333333333333334,0.94227538543328,0.65223286151886,0.626869422197342,0.631356608867645
98,350925405000021,-48.1728248195279,-24.7099764605198,URBANO,0.4877430114812996,0.8,0.8673318551367332,-0.367014330625534,-0.234998348355293,-0.306300207972527
171,352030105000004,-47.5608694082575,-24.7097370359458,URBANO,0.6081826333928327,0.9,0.9742861874009416,0.776855731010437,0.746627116203308,0.712229788303375
169,352030105000002,-47.5580304152505,-24.7091567201073,URBANO,0.6604779297498165,0.95,0.9863636363636364,0.767548751831055,0.738111937046051,0.679180908203125
194,352030105000031,-47.5715607542816,-24.7089164063006,URBANO,0.4943566468959086,0.8,0.9521850468074388,0.57824969291687,0.581000220775604,0.520226228237152
340,352460005000007,-48.0087595551395,-24.7088878755646,URBANO,0.5772828649602031,0.75,0.9586176022920584,0.613535815477371,0.582971969246864,0.582480469346046
686,410020205000008,-48.8575151213521,-24.7086570869156,RURAL,0.4386684194533008,0.8166666666666667,0.8607315389924085,-0.554014784097671,-0.536688137054443,-0.567897164821625
181,352030105000014,-47.5676158367984,-24.7085368405784,URBANO,0.5597441557031256,0.8333333333333334,0.9328235117708802,0.659182542562485,0.633984702825546,0.599144953489304
339,352460005000006,-48.0037273080499,-24.7084626625237,URBANO,0.6077875984061278,0.7333333333333333,0.9649000974658871,0.644910877943039,0.614404031634331,0.598507240414619
168,352030105000001,-47.5539210272435,-24.7073421976259,URBANO,0.6722213050966486,0.8833333333333333,0.9357916014606156,0.72240195274353,0.734109628200531,0.656814885139465
493,353620805000002,-47.8771026373221,-24.7071181318109,URBANO,0.6427563431488597,0.9166666666666666,0.8788581213715908,0.632417744398117,0.537218022346497,0.507094424962997
173,352030105000006,-47.5623977115412,-24.7068859881354,URBANO,0.5814887439878678,0.8666666666666667,0.970406099924172,0.766000020503998,0.736923491954803,0.671179628372192
246,352042605000027,-47.4749118357932,-24.7065780336574,URBANO,0.5861773004150538,0.85,0.9709544573643408,-0.0681062951684,-0.009465163573623,0.048423783481121
341,352460005000008,-48.0111231458062,-24.7057642819393,URBANO,0.5866891700103358,0.85,0.9234687909414186,0.598712480068207,0.597971400618553,0.600130501389504
172,352030105000005,-47.5609020718606,-24.7057481670343,URBANO,0.5913858197622205,0.8666666666666667,0.9693781855249743,0.732979083061218,0.723680174350738,0.660319358110428
177,352030105000010,-47.5570304129548,-24.7056617069693,URBANO,0.6879467066883371,0.9166666666666666,0.9769590643274854,0.701289284229279,0.674022829532623,0.638370597362518
336,352460005000003,-48.0002773090295,-24.7053343376976,URBANO,0.6692001339877778,0.7333333333333333,0.9720418470418468,0.639182484149933,0.616861197352409,0.606668967008591
338,352460005000005,-48.0065205482941,-24.7036659287992,URBANO,0.6605332231349555,0.85,0.9834710743801652,0.660956931114197,0.638847970962524,0.615367221832275
215,352030105000054,-47.5488299240231,-24.7035691813074,URBANO,0.57964260660411,0.8166666666666667,0.9615199615199614,0.575962942838669,0.625959688425064,0.587678045034409
176,352030105000009,-47.5590313753636,-24.7030224737017,URBANO,0.6339196028465478,0.85,0.9518693673144571,0.728804647922516,0.674371176958084,0.609328931570053
342,352460005000009,-48.0133009885085,-24.7027782691912,URBANO,0.6152222812831918,0.7333333333333333,0.9666836692815516,0.589979422092438,0.582051280140877,0.57528190612793
174,352030105000007,-47.5636351447978,-24.7017426099558,URBANO,0.5546278187821618,0.8,0.9880451122462792,0.627065318822861,0.601786494255066,0.564377844333649
337,352460005000004,-48.0036688980622,-24.7010131883182,URBANO,0.5898921668762144,0.85,0.9505333228503288,0.670781725645065,0.634643179178238,0.616601431369782
499,353620805000008,-47.8882174833979,-24.7007788423005,URBANO,0.5585472499888923,0.8333333333333334,0.9689603708162556,0.524875378608704,0.504736658930778,0.429556021094322
158,351480910000006,-48.364701844313,-24.6984172799672,RURAL,0.3296820457541021,0.7,0.9281045751633986,-0.51892095208168,-0.490946036577225,-0.543297004699707
334,352460005000001,-48.0052392163595,-24.69812143771,URBANO,0.7038784445790335,0.8833333333333333,0.983447488584475,0.606130653619766,0.577944177389145,0.596502941846847
