lat,lon,wealthindex
-11.96861743927,49.2479095458984,-0.343724283576012
-11.96861743927,49.2979125976563,-0.240672391653061
-12.0186176300049,49.2479095458984,-0.531580406427383
-12.0186176300049,49.2979125976563,-0.413400936126709
-12.0686178207397,49.1479110717773,-0.341304111480713
-12.0686178207397,49.2479095458984,-0.448439252376556
-12.0686178207397,49.2979125976563,-0.44295716881752
-12.0686178207397,49.3479118347168,-0.12331166267395
-12.1186170578003,49.1979103088379,-0.305928245186806
-12.1186170578003,49.2479095458984,-0.445398736000061
-12.1186170578003,49.2979125976563,-0.502724587917328
-12.1186170578003,49.3479118347168,-0.153379018604755
-12.1686172485352,49.1979103088379,-0.427807348966599
-12.1686172485352,49.2979125976563,-0.357537180185318
-12.1686172485352,49.3479118347168,-0.247568014636636
-12.21861743927,49.1979103088379,-0.393055087327957
-12.2686176300049,49.1479110717773,-0.201583229005337
-12.2686176300049,49.1979103088379,-0.165727683901787
-12.2686176300049,49.2479095458984,-0.155588230118155
-12.2686176300049,49.2979125976563,0.836898076534271
-12.2686176300049,49.3979110717774,0.133366310596466
-12.3186178207397,49.0479125976563,-0.495375436544418
-12.3186178207397,49.0979118347168,-0.434633576869965
-12.3186178207397,49.1479110717773,-0.503842395544052
-12.3186178207397,49.1979103088379,-0.284156058728695
-12.3186178207397,49.2479095458984,-0.178079387545586
-12.3186178207397,49.2979125976563,0.910963654518127
-12.3186178207397,49.3479118347168,-0.309383356571197
-12.3186178207397,49.3979110717774,-0.241804581880569
-12.3686170578003,48.9979095458984,-0.451480782032013
-12.3686170578003,49.0479125976563,-0.495087814331055
-12.3686170578003,49.0979118347168,-0.503999400138855
-12.3686170578003,49.1479110717773,-0.438142681121826
-12.3686170578003,49.1979103088379,-0.480445384979248
-12.3686170578003,49.2479095458984,-0.430239260196686
-12.3686170578003,49.2979125976563,-0.130376316606998
-12.3686170578003,49.3479118347168,-0.651916432380676
-12.3686170578003,49.3979110717774,-0.605227446556091
-12.3686170578003,49.4479103088379,-0.404196983575821
-12.3686170578003,49.4979095458984,-0.328566402196884
-12.4186172485352,48.7479095458984,-0.416319262981415
-12.4186172485352,48.7979125976563,-0.405849200487137
-12.4186172485352,48.8479118347168,-0.355802848935127
-12.4186172485352,48.9979095458984,-0.431478607654572
-12.4186172485352,49.0479125976563,-0.432880026102066
-12.4186172485352,49.0979118347168,-0.438330745697021
-12.4186172485352,49.1479110717773,-0.426537048816681
-12.4186172485352,49.1979103088379,-0.487240707874298
-12.4186172485352,49.2479095458984,-0.541305845975876
-12.4186172485352,49.2979125976563,-0.518563288450241
-12.4186172485352,49.3479118347168,-0.457506704330444
-12.4186172485352,49.3979110717774,-0.58876576423645
-12.4186172485352,49.4479103088379,-0.471825760602951
-12.4186172485352,49.4979095458984,-0.472752338647842
-12.46861743927,48.7979125976563,-0.509798032045364
-12.46861743927,48.8479118347168,-0.550334244966507
-12.46861743927,48.9979095458984,-0.206332689709961
-12.46861743927,49.0479125976563,-0.471262848377228
-12.46861743927,49.0979118347168,-0.422590744495392
-12.46861743927,49.1479110717773,-0.297723880410194
-12.46861743927,49.1979103088379,-0.401907074451447
-12.46861743927,49.2479095458984,-0.458165168762207
-12.46861743927,49.2979125976563,-0.499180227518082
-12.46861743927,49.3479118347168,-0.488221824169159
-12.46861743927,49.3979110717774,-0.475126779079437
-12.46861743927,49.4479103088379,-0.48797732591629
-12.46861743927,49.4979095458984,-0.313412503898144
-12.46861743927,49.5479125976563,-0.207441735267639
-12.5186176300049,48.8479118347168,-0.261712312698364
-12.5186176300049,48.8979110717773,-0.424991118907928
-12.5186176300049,48.9479103088379,-0.399089178442955
-12.5186176300049,48.9979095458984,-0.42724956870079
-12.5186176300049,49.0479125976563,-0.358007556200027
-12.5186176300049,49.0979118347168,-0.391810196638107
-12.5186176300049,49.1479110717773,-0.407476735115051
-12.5186176300049,49.1979103088379,-0.353550511598587
-12.5186176300049,49.2479095458984,-0.52146275639534
-12.5186176300049,49.2979125976563,-0.531256377696991
-12.5186176300049,49.3479118347168,-0.552872133255005
-12.5186176300049,49.3979110717774,-0.525389456748962
-12.5186176300049,49.4479103088379,-0.195554831624031
-12.5186176300049,49.4979095458984,-0.435577189922333
-12.5186176300049,49.5479125976563,-0.366512992978096
-12.5686178207397,48.8979110717773,-0.319871720671654
-12.5686178207397,48.9479103088379,-0.341588932275772
-12.5686178207397,48.9979095458984,-0.452438515424728
-12.5686178207397,49.0479125976563,-0.454687637090683
-12.5686178207397,49.0979118347168,-0.238608035445213
