lat,lon,wealthindex
-11.96861743927,49.2479095458984,-0.369027411937714
-11.96861743927,49.2979125976563,-0.236303156847134
-12.0186176300049,49.2479095458984,-0.50948805809021
-12.0186176300049,49.2979125976563,-0.423050433397293
-12.0686178207397,49.1479110717773,-0.226009652018547
-12.0686178207397,49.2479095458984,-0.445261827111244
-12.0686178207397,49.2979125976563,-0.49507183432579
-12.0686178207397,49.3479118347168,-0.168643847084604
-12.1186170578003,49.2479095458984,-0.500193613767624
-12.1186170578003,49.1979103088379,-0.387506973743439
-12.1186170578003,49.3479118347168,-0.216319179534912
-12.1186170578003,49.2979125976563,-0.477506083250046
-12.1686172485352,49.2979125976563,-0.268591365218162
-12.1686172485352,49.3479118347168,-0.179109600186348
-12.1686172485352,49.1979103088379,-0.316692540049553
-12.21861743927,49.1979103088379,-0.288434699177742
-12.2686176300049,49.2479095458984,-0.429291921854019
-12.2686176300049,49.3979110717774,-0.0609625622630119
-12.2686176300049,49.1479110717773,-0.141776677966118
-12.2686176300049,49.2979125976563,0.921127903461456
-12.2686176300049,49.1979103088379,0.0913536702282727
-12.3186178207397,49.3979110717774,-0.0114655321463943
-12.3186178207397,49.2979125976563,0.999087750911713
-12.3186178207397,49.0479125976563,-0.426079326868057
-12.3186178207397,49.0979118347168,-0.418672323226929
-12.3186178207397,49.1979103088379,-0.148235769569874
-12.3186178207397,49.2479095458984,-0.198306983709335
-12.3186178207397,49.3479118347168,0.00586090832948685
-12.3186178207397,49.1479110717773,-0.453244495391846
-12.3686170578003,49.4479103088379,-0.298948881030083
-12.3686170578003,49.2979125976563,0.00884451009333134
-12.3686170578003,49.0979118347168,-0.44271280169487
-12.3686170578003,49.2479095458984,-0.338778084516525
-12.3686170578003,49.3479118347168,-0.443159258365631
-12.3686170578003,49.0479125976563,-0.475363576412201
-12.3686170578003,48.9979095458984,-0.413258749246597
-12.3686170578003,49.4979095458984,-0.242191832512617
-12.3686170578003,49.1979103088379,-0.382574418187141
-12.3686170578003,49.3979110717774,-0.458568572998047
-12.3686170578003,49.1479110717773,-0.396458333730698
-12.4186172485352,49.0979118347168,-0.418779742717743
-12.4186172485352,48.9979095458984,-0.439572447538376
-12.4186172485352,49.1979103088379,-0.377675259113312
-12.4186172485352,49.2479095458984,-0.31778666973114
-12.4186172485352,48.7479095458984,-0.376377588510513
-12.4186172485352,48.7979125976563,-0.373335027694702
-12.4186172485352,49.1479110717773,-0.338638198375702
-12.4186172485352,49.4479103088379,-0.435178506374359
-12.4186172485352,49.2979125976563,-0.354440295696259
-12.4186172485352,49.0479125976563,-0.480288535356522
-12.4186172485352,49.3479118347168,-0.308554923534393
-12.4186172485352,49.3979110717774,-0.385996252298355
-12.4186172485352,49.4979095458984,-0.438934415578842
-12.4186172485352,48.8479118347168,-0.304299053549767
-12.46861743927,49.0979118347168,-0.381195521354675
-12.46861743927,49.2979125976563,-0.308100056648254
-12.46861743927,49.4479103088379,-0.42219745516777
-12.46861743927,48.7979125976563,-0.480970001220703
-12.46861743927,49.1979103088379,-0.248553460836411
-12.46861743927,49.0479125976563,-0.426960325241089
-12.46861743927,49.4979095458984,-0.374373388290405
-12.46861743927,49.1479110717773,-0.240184764564037
-12.46861743927,49.3979110717774,-0.346009168028831
-12.46861743927,49.5479125976563,-0.310760696232319
-12.46861743927,48.9979095458984,-0.113811036944389
-12.46861743927,49.3479118347168,-0.370351499319076
-12.46861743927,48.8479118347168,-0.455952805280685
-12.46861743927,49.2479095458984,-0.310272020101547
-12.5186176300049,49.1479110717773,-0.294104588031769
-12.5186176300049,49.4979095458984,-0.286072401702404
-12.5186176300049,48.9979095458984,-0.31860166490078
-12.5186176300049,49.3479118347168,-0.471842712163925
-12.5186176300049,49.4479103088379,-0.45637948513031
-12.5186176300049,49.0979118347168,-0.24556967318058
-12.5186176300049,49.0479125976563,-0.387024116516113
-12.5186176300049,49.3979110717774,-0.416982865333557
-12.5186176300049,48.8979110717773,-0.212725621461868
-12.5186176300049,49.1979103088379,-0.241513541340828
-12.5186176300049,48.9479103088379,-0.339797535538673
-12.5186176300049,49.2979125976563,-0.408455806970596
-12.5186176300049,49.5479125976563,-0.358177518844604
-12.5186176300049,49.2479095458984,-0.365645462274551
-12.5186176300049,48.8479118347168,-0.137208108045161
-12.5686178207397,48.9979095458984,-0.410895574092865
-12.5686178207397,49.5479125976563,-0.301908573508263
-12.5686178207397,49.2979125976563,-0.285929182171822
-12.5686178207397,48.9479103088379,-0.209418907761574
-12.5686178207397,49.4979095458984,-0.338131576776505
-12.5686178207397,49.4479103088379,-0.500338017940521
-12.5686178207397,49.0479125976563,-0.43012729883194
-12.5686178207397,49.1479110717773,-0.25462891459465
-12.5686178207397,49.0979118347168,-0.228532066382468
-12.5686178207397,49.3479118347168,-0.364381682872772
-12.5686178207397,48.8979110717773,-0.216429324448109
-12.5686178207397,49.3979110717774,-0.417599302530289
-12.5686178207397,49.2479095458984,-0.301851731538773
-12.5686178207397,49.1979103088379,-0.273005467653275
-12.6186170578003,49.3479118347168,-0.372504842281342
-12.6186170578003,48.9979095458984,-0.370957174897194
-12.6186170578003,49.1479110717773,-0.297266414761543
-12.6186170578003,49.2979125976563,-0.397885620594025
-12.6186170578003,49.3979110717774,-0.504087793827057
-12.6186170578003,49.4479103088379,-0.485944926738739
-12.6186170578003,49.0479125976563,-0.442678713798523
-12.6186170578003,48.9479103088379,-0.428137391805649
-12.6186170578003,48.8979110717773,-0.0455489598214626
